-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716,-5.3308716
-5.357971,-5.4048157,-5.422699,-5.4725647,-5.4996033,-5.557373,-5.5802,-5.6316223,-5.658203,-5.714691,-5.741699,-5.7940063,-5.8117065,-5.84848,-5.8530884,-5.8731384,-5.8565674,-5.856537,-5.8165894,-5.796417,-5.759033,-5.7347717,-5.678589,-5.6849976,-5.679779,-5.686493,-5.6581116,-5.6418457,-5.597229,-5.5686646,-5.5163574,-5.4944153,-5.4586487,-5.444702,-5.3986206,-5.377136,-5.333618,-5.319092,-5.286804,-5.2868347,-5.2690125,-5.284363,-5.2668457,-5.2605286,-5.205139,-5.1624146,-5.0963745,-5.078705,-5.049164,-5.0421143,-4.9964905,-4.9781494,-4.9591675,-4.9536743,-4.921936,-4.930969,-4.9096375,-4.939911,-4.9570007,-5.010742,-5.0231323,-5.0516357,-5.0429077,-5.063568,-5.060028,-5.0950623,-5.1129456,-5.1664124,-5.184082,-5.2079773,-5.1947327,-5.201477,-5.19223,-5.215332,-5.2138367,-5.2398376,-5.237488,-5.247925,-5.219055,-5.222351,-5.2213745,-5.2021484,-5.154663,-5.155304,-5.144562,-5.157959,-5.147705,-5.152588,-5.1419983,-5.1685486,-5.196991,-5.2391357,-5.2207947,-5.249115,-5.268982,-5.328705
-4.790985,-4.8208923,-4.8582764,-4.870941,-4.918396,-4.9698486,-5.036804,-5.0734863,-5.1348877,-5.179535,-5.2388916,-5.2749634,-5.3105164,-5.313843,-5.344452,-5.349365,-5.3766174,-5.3709717,-5.3499146,-5.3173523,-5.376068,-5.2783203,-5.0918274,-5.0707703,-5.1507263,-5.1880493,-5.206726,-5.15921,-5.1195374,-5.05011,-4.998413,-4.9390564,-4.9207764,-4.8479004,-4.7530518,-4.612091,-4.494751,-4.36026,-4.2824707,-4.182312,-4.144562,-4.109131,-4.0986023,-4.0394287,-3.9818726,-3.877716,-3.8166504,-3.7624817,-3.7388306,-3.6405334,-3.593567,-3.5516663,-3.6562195,-3.5619202,-3.5351868,-3.5523376,-3.6252441,-3.708313,-3.873291,-4.015167,-4.1566467,-4.227173,-4.2924805,-4.312958,-4.3648376,-4.405304,-4.494629,-4.57489,-4.6641235,-4.6860657,-4.7044067,-4.6636047,-4.67395,-4.702118,-4.777527,-4.8323364,-4.8992615,-4.87796,-4.8394775,-4.842499,-5.0480957,-4.95578,-4.797455,-4.785736,-4.760956,-4.633423,-4.6344604,-4.574768,-4.562805,-4.515259,-4.619812,-4.689209,-4.647278,-4.6299133,-4.669739,-4.708954
-4.0271606,-4.121338,-4.1418457,-4.175232,-4.1168823,-4.2461243,-4.3620605,-4.493103,-4.56546,-4.6613464,-4.685364,-4.7510986,-4.764496,-4.7817993,-4.784546,-4.9339905,-5.021881,-5.081909,-5.0494995,-5.1331177,-5.479889,-5.399292,-4.8363037,-4.654663,-4.749237,-4.8464355,-4.807617,-4.6413574,-4.509369,-4.497467,-4.4917297,-4.543976,-4.55719,-4.553528,-4.4112244,-4.234894,-3.999237,-3.8539734,-3.6895752,-3.4403076,-3.255371,-3.0870667,-2.848877,-2.6888733,-2.51651,-2.473175,-2.4487305,-2.423767,-2.197235,-1.8532715,-1.6977234,-1.7236938,-1.9975891,-1.995636,-1.8470459,-2.024109,-2.1917725,-2.3546448,-2.4968262,-2.7015686,-2.891571,-3.0830078,-3.2163696,-3.3843994,-3.5171814,-3.6565247,-3.7327576,-3.8308105,-3.8835754,-3.9450684,-4.007416,-3.8953857,-3.7900696,-3.8467712,-3.9415588,-4.068115,-4.1860657,-4.068054,-3.7763367,-3.8650818,-4.843567,-4.7544556,-4.3392944,-4.427826,-4.3798523,-4.131195,-4.085846,-4.284973,-3.9693604,-3.8479004,-3.9212646,-4.1116333,-3.9970703,-3.9789734,-3.933075,-3.922882
-2.9672546,-2.989441,-3.0441284,-3.0766907,-3.1354675,-3.3686218,-3.690796,-3.8404236,-3.9497986,-4.005768,-4.0342407,-4.106201,-4.2312317,-4.1745605,-4.069916,-4.2818604,-4.4116516,-4.5223083,-4.5826416,-4.7935486,-5.948253,-5.5282383,-6.041809,-5.4971924,-5.3609314,-5.3478394,-5.0118103,-4.516144,-4.1573486,-4.1053467,-4.1818237,-4.26651,-4.362152,-4.469513,-4.3537903,-4.19516,-3.9953003,-3.9153748,-3.7033997,-3.246338,-2.998108,-2.7621765,-2.4403076,-1.8795776,-1.6397705,-1.4884644,-1.5716858,-1.4741516,-0.9616699,-0.19735718,-0.2677307,-0.39102173,-1.1097729,-0.7161255,-0.5203247,-0.5246582,-0.7189636,-0.7661438,-0.87402344,-1.0219421,-1.4043884,-1.7128601,-1.9505615,-2.1398926,-2.415039,-2.691162,-2.8803406,-2.9260864,-2.9930115,-3.3057861,-3.8913574,-3.77417,-3.5388794,-3.5477295,-3.7017212,-3.7693176,-3.6977234,-3.6521912,-3.5524902,-3.8671875,-5.131044,-4.2542458,-3.547577,-4.0679026,-3.905991,-3.9363403,-3.9205909,-4.3396373,-4.124111,-4.222046,-3.975708,-3.6245422,-3.2097168,-3.211609,-3.168457,-2.9134521
-1.7563477,-1.6134644,-2.2723694,-2.626228,-2.0851135,-2.2329712,-2.4893188,-2.700592,-2.7781677,-2.8182678,-2.735199,-3.0372314,-3.4890442,-3.3432922,-3.2789307,-3.4820862,-3.636963,-4.041107,-4.0476685,-4.053253,-4.857544,-4.3063564,-4.493912,-4.257941,-4.1548805,-4.4847946,-4.676974,-5.347046,-4.9200134,-4.4200745,-4.0155334,-3.913391,-3.9490356,-4.3029175,-3.2065895,-2.9471447,-2.7987843,-3.243512,-3.1925,-3.1704407,-1.7974011,-1.7704736,-1.091361,-0.72820556,-0.29196525,-0.4253918,-0.89866334,-1.1502271,-0.68447876,-0.06893921,-0.25366455,-0.14044678,-0.80445313,0.6010657,0.7425537,0.8638611,0.95495605,0.99975586,1.2755737,1.0782166,0.65948486,0.18850708,0.009643555,-0.20767212,-0.5935974,-1.1723938,-1.3796387,-1.3070374,-1.3466492,-2.2478333,-2.9104223,-2.534508,-2.3718152,-2.2002027,-2.2420166,-2.3700573,-2.6821032,-2.9306006,-2.7386436,-2.4533253,-2.6360216,-2.4310143,-1.0737989,-1.6086328,-1.1557176,-0.60468864,-1.0010998,-0.7346082,-1.169663,-1.1519432,-1.7377539,-2.4102893,-2.1939564,-3.5730603,-3.5637488,-2.676117
-0.6683081,-0.8415405,-0.9659363,-1.8574939,-1.1689148,-1.1138916,-1.2098389,-1.2513733,-1.3070984,-1.3947144,-1.5733643,-2.2434082,-3.6472826,-3.2038221,-2.414795,-2.1504211,-2.2478638,-3.7210388,-4.642578,-5.013733,-3.703158,-3.0359254,-2.4110217,-2.482207,-2.7465296,-2.8439734,-3.3168092,-3.4306738,-3.7817273,-3.4745226,-3.4906275,-3.5774646,-3.076139,-2.8529174,-2.7286036,-2.2945545,-2.1361182,-2.535708,-2.5914795,-2.058899,-1.9137573,-0.8459497,-0.36702514,0.26088256,0.50128174,0.46572387,0.25710702,0.35848153,0.90225834,1.3254968,-0.034179688,0.15875244,0.37371826,0.41360474,1.2414258,3.8094592,3.59001,2.1122022,2.0329492,1.817627,2.1447754,2.2093506,1.9360657,1.5387268,0.9627075,0.4656372,-0.06253052,-0.38104248,-0.9099121,-0.9723327,-0.18848145,0.09884155,0.3780372,-0.07457161,-0.71065795,-1.0243286,-1.3075562,-1.4652063,-1.438717,-1.2236377,-1.1362146,-0.82495487,-0.56818485,-1.942179,-2.0126305,-1.026001,-2.374061,0.052119255,0.32173216,0.12044549,0.7690015,1.2009046,0.6564784,1.8827248,0.6940918,0.9119983
-0.14279637,-0.4978943,0.035339355,0.977478,0.9466858,0.8065491,0.8170166,0.72540283,0.49765015,0.015838623,-0.20318604,-0.6213989,-2.2704945,-1.4839478,-1.7594604,-1.7625122,-2.649292,-3.0032666,-2.8430023,-2.0843446,-1.9592474,-1.4407454,-1.2345576,-1.3164973,-1.2841145,-1.2886498,-1.3926265,-1.5619125,-1.8261504,-2.2188067,-1.92352,-2.1009223,-1.0796254,-0.8088906,-1.6023027,-1.0432093,-0.91866505,-1.106652,-1.8241253,-0.8036985,-0.42021924,0.025224209,0.65451396,0.9266746,2.1580093,2.1799781,2.1226685,1.4552109,1.385458,1.2151861,1.2498333,1.5578755,1.5973511,2.1886146,2.7477078,5.122425,4.62811,4.9063964,4.9268265,4.9749484,4.935032,4.5944414,4.5618277,4.0969186,3.7374306,3.1927574,2.2748466,1.9086734,1.7480003,1.961329,1.6087117,1.6948675,1.0285127,0.46782959,0.1498115,-0.11535573,-0.25777906,-0.42393798,-0.56775856,-0.4901067,-0.15398073,0.97356296,0.19347465,-1.3586743,-1.4526672,-0.6629944,0.20663452,1.410553,-0.56772447,1.324678,2.8559208,2.543869,2.3258972,3.3309603,3.3339067,1.6228166
0.958374,1.9659424,2.9196167,3.463562,2.7746582,2.5435486,2.6619568,2.379242,2.0179443,1.4015808,1.0946655,0.7874756,-0.2718506,-0.51919556,-1.2756348,-1.5691186,-1.1643518,-1.1774122,-0.7857568,-0.343551,-0.25001097,0.47048354,1.7072582,1.7350149,0.86824226,0.621814,-0.42077875,-0.6309862,-0.4364965,-0.9274292,-1.2893982,-1.2973901,0.8264675,0.35262084,0.40146255,0.96192884,0.17211914,0.33015013,0.44792485,0.5263745,0.5875598,0.6919434,1.7610326,1.7176623,2.1564112,2.1705859,1.2044544,0.031649232,0.78082275,1.1516724,1.8907776,1.3339978,2.2877808,2.7722473,3.3366578,5.3131776,6.3437805,5.0558376,6.3857765,5.452941,6.716218,6.619456,6.9316125,7.24745,6.512787,6.1936693,5.2976894,4.76083,3.4829383,3.6848328,2.9876661,3.1442456,2.5512109,2.0792518,1.5786121,0.9932349,0.7633753,1.0601282,0.6832031,0.6706433,0.7698194,1.3462794,1.7683094,0.7265625,-0.75338745,0.115722656,1.8916321,3.4172974,1.7729006,3.2422497,4.1433825,4.3773966,4.8220825,7.19573,6.5693617,1.788125
3.461975,4.034851,5.2911987,5.112488,4.3091865,4.537066,4.129363,3.5078735,3.2821045,2.5690918,2.2215881,1.5332031,1.044281,0.6345286,1.2134507,1.8526162,1.0850132,0.7827363,0.7384373,1.0836734,1.5727886,1.9182646,1.0918374,1.6572933,1.8128979,1.7716482,1.227174,0.8926754,1.0539117,0.36050987,-0.35443628,-0.37635934,1.307703,1.9922857,2.3986897,1.7980204,2.112338,2.4260292,2.7916417,0.55969834,1.2964647,1.964881,3.639573,3.6207664,3.3636136,3.1796737,4.309078,1.3728684,2.9943237,3.5620422,4.342407,4.589264,4.371704,4.4544373,4.2790565,5.2930865,6.5139084,6.6965537,7.4565706,8.379313,8.418619,8.414964,8.616416,9.328257,8.1898985,8.466948,8.139246,6.9827194,5.7028065,5.1842327,4.9694414,4.4639416,4.189167,3.6129754,3.1818624,2.5010738,2.119945,2.438484,2.4708474,2.3904903,2.00319,1.8162224,3.1175213,2.5727844,1.6205776,1.5958252,2.828949,3.9680176,3.915288,5.585128,5.768429,5.770517,8.461492,7.8890686,2.6049747,3.1827393
5.6325684,6.552063,6.686737,6.4520874,7.272803,7.1292458,6.2047367,5.1342506,4.6039968,3.502655,4.019193,4.1777086,4.130106,3.8237743,3.700653,3.3692334,3.0556898,3.013473,2.920708,3.0624804,3.1245751,3.6964574,3.7912428,3.3314013,3.17548,2.9759963,2.5083191,2.0423682,2.0917494,2.0769167,1.4607557,0.985785,1.3624659,1.1018201,0.7690942,2.4085255,5.41667,5.247135,3.8278213,4.4126844,2.828837,1.3719482,1.446073,2.773036,2.970061,2.678358,2.1042895,2.954253,3.436554,4.9654236,6.5520935,6.4018555,6.4723206,6.781769,6.735779,6.5427246,6.284363,6.5288353,7.480144,7.944071,8.044355,8.75745,9.7348995,9.959452,9.733416,9.696604,8.980646,8.585222,7.7456203,7.168375,6.9222827,6.2767935,5.686714,5.2050085,4.6704907,4.066407,3.1892054,2.9890285,3.2934203,3.1101172,2.9950452,2.8643212,3.943318,4.3210764,0.9522853,2.696045,3.8084717,4.7494187,6.6659594,6.857277,6.76103,9.057258,9.484757,2.9955983,4.5298157,4.8921204
7.7316284,7.5305786,8.735324,9.60408,8.908915,8.906023,8.250353,8.131969,7.8133364,7.3565397,7.047431,7.2250347,6.8227863,6.4332447,6.3873677,5.994695,5.6420927,5.5122805,5.6192064,5.356737,5.334298,5.487985,5.6293116,5.507441,5.242681,5.106219,4.8156824,4.571763,4.592266,4.3270326,4.399105,3.6526737,3.4747791,3.0060854,2.199132,2.3024797,1.5920649,2.7018113,2.6253054,1.8497225,1.9018962,2.6920776,3.140442,2.2330346,2.8087158,3.5298462,4.443115,5.2785034,5.930359,7.3522034,8.279053,8.468903,8.57782,8.565369,8.571838,8.539917,8.52417,8.142426,8.743042,9.066925,9.464691,9.801178,9.609802,8.951841,12.992334,10.539755,11.130671,11.258886,10.2970705,9.71294,8.79098,8.071932,7.8710527,6.9031787,6.3322005,5.6942315,5.1059556,4.5926805,4.698668,4.706782,4.5196037,4.8772664,5.049869,2.6164734,3.0849915,5.0888367,5.966339,6.785114,8.318892,7.703828,7.4951773,7.216417,4.610626,4.710022,5.951599,6.966095
9.861786,10.95053,11.432619,10.984016,11.210319,10.9441185,10.847832,10.414672,10.036917,9.992653,9.814235,9.721748,9.14606,9.091633,8.912341,8.344335,8.204709,8.118991,7.9579835,8.086261,7.7382994,7.895953,8.312556,8.173071,7.9300394,8.059423,7.598837,7.613479,7.3096523,7.3775744,6.874723,5.879971,6.0681763,4.9271584,4.905337,3.2102833,0.83392334,2.5120544,3.0415344,3.5153198,3.58667,4.363373,4.3669558,3.0808644,4.8362427,6.415436,7.535919,7.7311096,8.432953,9.188782,9.499115,9.871063,10.005981,10.174927,10.2543335,10.264679,10.189423,10.424561,10.617554,10.810852,11.026978,11.463287,11.134033,9.763489,11.474592,12.772077,12.1329365,12.705036,12.494192,12.002579,11.037684,9.959875,9.323579,8.670728,7.969342,7.683356,7.1200867,6.5876966,6.6133657,6.595923,6.687981,6.817047,6.339159,4.8724046,4.4615173,6.010437,7.666565,7.7453003,9.3165,7.2315235,6.5755005,6.397827,6.8914185,7.5332336,8.290466,9.667297
11.619537,12.003408,14.1813965,13.660875,13.798452,13.613176,13.464772,13.368927,12.80851,12.498248,12.247735,11.988739,11.836389,11.974188,11.59046,11.135531,11.190242,10.981493,10.740599,10.463369,10.76231,10.756169,11.280179,12.007324,11.673962,11.270546,10.805561,10.627491,10.309488,9.132863,8.456595,7.602823,6.896012,6.33162,7.032689,3.8950768,1.5830994,3.428833,4.899933,5.4842834,5.720825,5.7485657,5.403839,5.539734,6.134033,8.088257,8.657471,8.947388,9.597473,9.85907,10.1866455,10.481598,10.784607,11.017151,11.322235,11.436432,11.564911,11.702362,11.903015,12.032532,12.303894,12.576752,12.595367,12.116364,12.4062805,11.395142,13.516443,15.1149235,14.773958,14.36598,13.652518,12.923982,12.140109,11.044863,10.376673,9.758329,9.238544,8.807997,8.996702,8.737253,8.555779,8.813517,8.572278,6.4189796,5.0403137,6.9710083,8.635468,9.283295,7.1680818,8.181122,8.180359,9.356445,10.028717,9.786774,10.503204,11.557892
12.908905,14.795928,15.891343,15.968711,15.782502,16.032057,15.810273,15.640494,15.029635,14.997883,14.639976,14.392163,14.427085,14.207036,14.02663,13.939618,13.625775,13.67558,13.516135,13.435477,13.554303,14.402408,14.955487,14.781391,14.546028,13.993868,13.915394,12.872408,12.1686325,11.190385,10.722918,9.354395,9.130751,7.870032,8.482722,7.5207496,5.8940163,5.0612183,5.8070984,6.835083,7.3551636,7.4077454,7.5730286,7.7386475,8.019012,9.386963,9.354645,9.924683,10.304993,10.645447,10.973419,11.34433,11.583435,11.892548,12.121246,12.356171,12.5008545,12.733582,12.8845825,13.099213,13.298218,13.560638,13.665619,13.808014,13.846283,13.009247,15.069796,16.785957,16.374847,16.460623,15.92485,15.208738,14.345614,13.593837,13.158612,12.137544,11.677574,11.478965,10.697105,10.785259,10.559666,11.266357,10.932352,8.498619,7.000824,8.222992,9.106201,9.548218,9.016724,9.317139,9.709564,11.190338,12.001587,11.793762,12.992668,12.955841
14.357086,14.738953,17.109402,17.80554,18.277664,17.940426,17.766457,17.469631,17.191917,17.233265,16.774817,16.568998,16.5388,16.49804,16.181492,16.392916,16.184263,16.266762,16.281452,16.43816,16.485771,17.043018,17.4176,17.90001,17.260145,16.86576,17.529537,15.735974,15.083757,14.521494,12.756443,11.483862,10.924555,9.49646,9.947554,9.205946,7.329114,6.19641,6.7562256,7.5694275,8.467743,8.55307,8.839783,8.907318,9.319031,10.092255,10.370331,10.8090515,11.1828,11.484528,11.927582,12.190308,12.527466,12.8038025,13.065826,13.261963,13.539032,13.654877,13.898407,14.09436,14.288879,14.477203,14.704437,14.723053,15.046722,14.887695,13.862762,17.216068,18.492823,19.083023,18.513643,17.873219,16.900862,16.028091,15.636963,14.573685,14.11648,13.75898,13.093876,13.398255,13.066959,13.027919,12.878132,12.387094,11.247292,8.89505,10.176819,10.978912,10.995728,11.1586,11.614532,12.509308,13.302032,13.800751,15.270943,14.741608
16.340027,17.918013,19.085796,19.854322,19.81414,19.773596,19.719103,19.528643,19.066347,19.044624,18.572206,18.922565,18.423769,18.419046,18.414732,18.121412,18.438927,18.454678,18.62199,18.793642,19.179752,19.39842,19.193192,19.545284,20.001923,20.028755,20.039902,19.126205,17.960382,17.176455,15.311614,14.292893,12.805077,12.433073,12.803625,8.822244,7.387085,7.313568,7.5569153,8.729431,9.417664,9.791351,10.051422,10.22171,10.448639,10.985748,11.3302,11.845032,12.195984,12.629272,12.960114,13.323212,13.592804,13.901154,14.108307,14.3785095,14.546417,14.778137,14.923309,15.173676,15.337463,15.519836,15.687866,15.785217,16.029419,16.224213,14.689148,17.590233,19.91752,20.68595,21.03471,20.553041,19.340488,18.450155,17.993908,17.080593,16.795088,16.06391,15.505268,15.947998,15.03095,14.934448,14.784903,13.765796,12.272312,10.165497,11.384888,12.223328,12.558136,12.972107,13.262573,13.842285,14.316528,15.838082,17.035772,16.916954
