,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
1,,7.9285079907434,10.39598957310708,10.168532728841406,6.104545310275271,9.51011757900866,-1.7114977925009907,-3.2154704863023333,-2.2534734107945207,-5.564227748556185,-3.5740227201579087,4.6087895177769465,4.868663632073645,3.077455288714281,3.541799508987974,-1.0917010550730837,0.28481443027858855,7.829603164850527,10.532886230481731,8.905756467959947,6.098483793316606,1.887164034853066,4.166044894444511,-2.696086718258747,-18.50961451439605,-21.23181320339221,-22.636107195689643,-13.210499217303825,-15.452527551943227,-8.403334955694868,-7.606376825044882,5.137525553538836,-0.5812617712218785,-11.359773409205035,-15.130099958044314,-4.173071308833709,-2.7306682067197903,-4.123007346258131,-11.152535904771007,-8.254638440771227,-8.371590889074223,-12.792405741978092,-13.473072055389407,-15.516758774684419,-16.594573613285874,-16.7276225845691,-16.5954667417676,-15.78733911422488,-15.424260534085931,-16.281812214246997,-18.460831544806314,-19.264789976457457,-17.24011230703753,-17.958292896173592,-16.32919473408411,-16.04432836705901,-22.048549658848597,-25.293947907257756,-22.66567536981601,-18.128759775334622,-14.574689415239234,-11.154587113395884,-10.243285845544046,-11.290227659034208,-11.796778716613696,-7.077550812799183,0.2332026095359548,2.7610751341846314,0.2530799881418433,-14.854750100151051,-23.189174458836696,-23.78560195488639,-23.971388064159058,-24.139410349621173,-24.522605672954526,-24.589917179241,-24.565091575284402,-24.42235796284172,-24.359321283982784,-24.179203809703495,-23.888603311497338,-23.502698805473056,-22.89632661426426,-22.39087715948875,-22.061314294645484,-21.914913418731444,-21.355766001814168,-20.785988680100235,-20.07434066689451,-19.30577783356581,-18.311073575854945,-17.599377110668826,-16.87808207124216,-16.073599456513545,-15.002072513181078,-14.147760867892254,-13.288133843601024,-12.3383482760217,-11.05705720757107,-10.010165446908657,-9.016313958586915,-7.999198737950512,-6.567749454302168,-5.631664665188711,-4.679694676467191,-3.7004231498561078,-2.2126765630742256,-1.4293671894869635,-1.7833743601482506,-3.255506838142315,-3.8834754848179047,-4.484887316695983,-4.343867296875005,-3.419301034627272,-1.5065742299850187,-0.4886056782065976,-0.8450655790588535,-2.990428088801994,-6.591654206142457,-10.974926902282922,-14.321905178763828,-15.173453576523361,-16.080229377123622,-17.341583079729702,-18.255272477651946,-18.949547540045195,-19.952348415940772,-20.438515859109067,-21.140534533393293,-21.92920745512332,-22.703848404836528,-23.000693238843475,-22.593233086225016,-20.97400467788457,-18.23409778671088,-14.47417699427296,-11.60253874070195,-9.68926817215971,-10.662673490735006,-11.818831181356538,-13.38185177883879,-14.812817363966646,-16.42279335742482,-17.153452901677053,-17.544898103979573,-17.7646512190825,-18.448127763792073,-18.5662936555952,-18.678121285166846,-18.86975967165511,-19.553176808062418,-19.680931932920497,-19.993178854226397,-20.333543366585204,-20.95024646911848,-21.030133442914735,-21.104989362451146,-21.068909769969018,-21.015993003986157,-21.001819198903107,-20.969085153652138,-20.846030160804897,-20.39799012645521,-20.140527164329818,-19.837520177815023,-19.551871509619268,-19.239776106392963,-19.071429808651317,-18.866865293695977,-18.884035294919148,-18.800741541227634,-18.936370237477078,-19.172068878537317,-19.47076106157428,-19.7486153888251,-20.08523633109661,-20.50655660931039,-20.953793471997063,-21.360696152654064,-21.90114748760189,-22.476032302173817,-22.925873565071193,-23.321977766372992,-23.777495819271188,-24.198124323423343,-24.55880471342494,-24.853812149688867,-25.119721466687107,-25.33557928559349,-25.510498759571405,-25.516409328579222,-25.52810954613699,-25.506924144877086,-25.43945240863549,-25.259392942705265,-25.08856635110512,-24.86240144278247,-24.57854721941039
2,0.0,7.928917494040838,10.396559714909591,10.1690899418393,6.104845984236147,9.510635050530226,-1.7114558629883643,-3.2154493700257136,-2.253439612454337,-5.56424281595254,-3.5740073984989054,4.609014748416382,4.868902301871166,3.0776143386597496,3.541977463195857,-1.0916510842440645,0.28489069022382774,7.8300232219036525,10.53348790707393,8.906251830270557,6.098795870164789,1.8872828335234175,4.166253572881883,-2.69606312216443,-18.51088775027819,-21.233771599987886,-22.63812529816966,-13.210940984603656,-15.453257963358585,-8.403444682914001,-7.606457976068177,5.137789180078886,-0.5812050877328546,-11.360060832119972,-15.130809288521235,-4.1730746308579,-2.7306489915120724,-4.123010693452259,-11.152817670990379,-8.25475305235002,-8.371711581669908,-12.792844702025189,-13.473591056982457,-15.517571689133163,-16.59558582899015,-16.72866744726558,-16.596491859472888,-15.78821950188756,-15.42508381267316,-16.282795226496116,-18.462317823003193,-19.26651977314587,-17.241315251344417,-17.959675725357226,-16.330218611906748,-16.045302809305717,-22.050574268509184,-25.295997685234813,-22.667720755340422,-18.130243255124988,-14.575434003126073,-11.154920486029486,-10.243547581503385,-11.290578141121477,-11.79718072922494,-7.077646606805561,0.23327420484962935,2.7612342675788035,0.25315195661888373,-14.855587215045551,-23.191236472797733,-23.787667259583614,-23.973452491558625,-24.14147299252507,-24.524661414823463,-24.591970642321613,-24.567144903469405,-24.424413913925648,-24.36137794297778,-24.181263331062922,-23.89066643151947,-23.504764122782085,-22.89838929860999,-22.39293248037855,-22.063362806682164,-21.916958842726075,-21.357794822217002,-20.787996587881363,-20.07631759530919,-19.30771692591546,-18.312959243740938,-17.60104603761955,-16.879542248227583,-16.07485409603377,-15.003082277672114,-14.148604141905766,-13.288831790749459,-12.33890865285535,-11.057465688697492,-10.01047488035157,-9.01654730937959,-7.99936970680384,-6.567854199849581,-5.631736707390668,-4.679739683679635,-3.7004447768657585,-2.2126664845157933,-1.4293401294229897,-1.7833551041266764,-3.2555187492409994,-3.8835012389492496,-4.4849273826205955,-4.343903887466934,-3.419316478696867,-1.506548895437741,-0.48855611598055804,-0.8450249105999758,-2.990434360462555,-6.59175988366235,-10.975326845783801,-14.322780517256758,-15.174499647698417,-16.08148567265623,-17.34319269169918,-18.257158883381468,-18.951472694621962,-19.954325716406533,-20.440515765262365,-21.14256264738615,-21.93125914322047,-22.70591258157319,-23.002758890567858,-22.59529621837131,-20.97602664625708,-18.23598299234499,-14.47508113513587,-11.603007477808497,-9.68955125360478,-10.663042201770097,-11.819325582365595,-13.382564566600575,-14.813788204642586,-16.42413783752684,-17.155004442665202,-17.54657296982689,-17.766399780791982,-18.450025061624043,-18.568197586463832,-18.680031458606493,-18.871680450266755,-19.555134092750258,-19.682895747556323,-19.995158133909072,-20.335538579512864,-20.952267531187918,-21.032157523543262,-21.10701619568403,-21.07093528577905,-21.018016556333542,-21.003842219107007,-20.971106934952253,-20.848047163416087,-20.399988233875618,-20.142513469668586,-19.839491840664436,-19.553828727034432,-19.2417169459299,-19.073361597196076,-18.868785913102236,-18.88595685829734,-18.802658515071922,-18.938294671081042,-19.174006094429156,-19.47271407764317,-19.750582617593796,-20.087220022093152,-20.50855949731171,-20.95581466983118,-21.36273180675225,-21.903198510274173,-22.47809404636091,-22.92793903214931,-23.32404271285518,-23.779555387146903,-24.200174213273556,-24.56084283698929,-24.855838398813976,-25.121735403060104,-25.337582746869003,-25.512498900235332,-25.51840954205284,-25.530109902329123,-25.508924241274418,-25.441451636520434,-25.261400052948023,-25.090581794715973,-24.864427316663747,-24.580584610652853
3,0.0,7.929325020637081,10.397127062876967,10.169644425562026,6.105145217879914,9.511149993501439,-1.7114147660171188,-3.215429221829752,-2.253406691127781,-5.564259064414479,-3.573993077764824,4.609238874908876,4.869139810336902,3.077772529163946,3.5421544949004917,-1.0916018969529697,0.2849662241075646,7.830441244795766,10.534086627986976,8.906744773219058,6.099106447936106,1.8874008739870816,4.166461210972027,-2.696040433136081,-18.512156342265072,-21.235721264094412,-22.640133876044075,-13.211382664700258,-15.453986791114529,-8.403555588539904,-7.606540334986198,5.138051529455152,-0.581149152147713,-11.36034886541406,-15.131517152995455,-4.173078986872613,-2.730630676541925,-4.123015067941359,-11.15310006669417,-8.254868813219266,-8.371833411040514,-12.793283586526094,-13.474109589125636,-15.518382580639202,-16.596594914545847,-16.72970899685251,-16.597513776441886,-15.789097498075133,-15.425905015006059,-16.28377527749014,-18.46379826539674,-19.268242318279338,-17.242513992875804,-17.96105332085862,-16.331239303868223,-16.046274343669186,-22.05258914115373,-25.29803643641369,-22.669756052395208,-18.131720928015174,-14.576176948509623,-11.155254254172766,-10.243810000701986,-11.290928943404271,-11.797582830945386,-7.077743508882563,0.23334508583924013,2.761392524292461,0.2532232114042924,-14.856422190604071,-23.1932879584472,-23.789721789790764,-23.9755060668005,-24.143524716191315,-24.526706116990074,-24.59401303681292,-24.569187157147557,-24.426458814131777,-24.363423555056116,-24.183311841808315,-23.892718614213955,-23.50681861810179,-22.900441381745708,-22.394977408362834,-22.065401067216158,-21.91899407046775,-21.359813723345386,-20.789994879938455,-20.0782853154528,-19.309647271757367,-18.314836782415796,-17.602708122067966,-16.880996792193333,-16.07610428007672,-15.004088964595743,-14.149445252756157,-13.289528349899108,-12.339468345659728,-11.057874209045957,-10.010784774011503,-9.016781397925794,-7.9995415923454525,-6.567959969004235,-5.631809773433954,-4.679785675821722,-3.7004673231691543,-2.2126572111211655,-1.4293138231998073,-1.7833366236208188,-3.2555315454949234,-3.8835279258931834,-4.484968421987719,-4.3439414426131435,-3.4193328206412645,-1.5065243192059299,-0.4885072674876866,-0.8449849675980167,-2.990441496541901,-6.591866584156328,-10.975726866750492,-14.323653518343967,-15.17554243911921,-16.082737503294414,-17.344795807938365,-18.259037138975074,-18.953389251601603,-19.956293783842348,-20.442506141950886,-21.14458082566992,-21.933300480649123,-22.707966054790408,-23.004813720292315,-22.59734869362915,-20.9780387725346,-18.2378600614769,-14.475982781253766,-11.603475976042605,-9.689834897032847,-10.663411127334777,-11.819819622240491,-13.383275888470164,-14.814756183516131,-16.425477349714328,-17.156549824313327,-17.548240960869894,-17.7681410382482,-18.451914085026004,-18.570093166686778,-18.681933209276337,-18.87359268261966,-19.55708239444235,-19.684850498641122,-19.997128155287324,-20.337524326085326,-20.954278764668217,-21.03417173031595,-21.109033113031284,-21.072950905913853,-21.02003024280693,-21.005855381450917,-20.973118876950974,-20.850054397107375,-20.401976836131496,-20.14449042603197,-19.84145434188648,-19.55577696227917,-19.243649001759994,-19.075284709847494,-18.870697988113122,-18.887869866227263,-18.804566987107446,-18.940210515562597,-19.175934569922955,-19.474658162910956,-19.75254074032464,-20.08919439803552,-20.51055281523589,-20.95782603705747,-21.36475740436859,-21.905239196149292,-22.48014518448706,-22.929993706157486,-23.32609672050293,-23.781603871912736,-24.202212909959712,-24.562869691138502,-24.85785332865534,-25.123737984750083,-25.33957483109761,-25.51448764818149,-25.520398362286418,-25.53209886426011,-25.510912945271986,-25.44343947830851,-25.26339579342118,-25.092585887331158,-24.866441869977287,-24.582610728791945
4,0.0,7.929730532034028,10.397691562687578,10.17019612694132,6.105442983131734,9.511662358745024,-1.7113745163048026,-3.215410058504521,-2.253374662197542,-5.56427651394003,-3.5739797752384983,4.609461875793153,4.869376134878385,3.0779298437066553,3.542330586287719,-1.091553507172362,0.2850410186370317,7.830857193929032,10.534682335773697,8.907235249754372,6.0994154974233625,1.8875181419154963,4.166667788535727,-2.696018666949812,-18.5134201962122,-21.237662024090522,-22.642132743276612,-13.211824250860577,-15.454713999550298,-8.403667691394269,-7.606623921466278,5.138312576812159,-0.5810939779060521,-11.360637516093693,-15.132223518066116,-4.173084394504769,-2.7306132774171035,-4.123020487237876,-11.153383099284326,-8.254985741647108,-8.371956395168096,-12.793722388988934,-13.474627637661985,-15.519191405101884,-16.597600804658178,-16.7307471645396,-16.598532426029948,-15.789973051621386,-15.426724095959843,-16.284752305159145,-18.465272755149265,-19.269957468148387,-17.243708445865224,-17.962425577284773,-16.332256743603676,-16.047242909097182,-22.05459408702163,-25.30006394697931,-22.671781064792732,-18.133192677712458,-14.576918214593276,-11.155588420632649,-10.244073111707058,-11.29128006720287,-11.79798501854312,-7.077841536824188,0.2334152394708262,2.7615498875166615,0.2532937394709085,-14.857254980490184,-23.195328711544807,-23.791765336666828,-23.977548579578702,-24.145565309039284,-24.52873956554309,-24.59604414824237,-24.571218121739054,-24.42849244935699,-24.365457906202042,-24.185349128642272,-23.894759647706366,-23.508862081760537,-22.902482658146756,-22.397011741786947,-22.067428877207355,-21.92101890393915,-21.36182251227145,-20.7919833689011,-20.0802436473931,-19.311568699571875,-18.316706031589405,-17.604363228066422,-16.882445590149118,-16.07734991805325,-15.005092509654213,-14.150284153658282,-13.290223489171856,-12.340027336170454,-11.058282764474225,-10.011095132097962,-9.017016234071358,-7.999714408214642,-6.568066778016567,-5.631883879961023,-4.6798326691915175,-3.700490804219329,-2.2126487567648936,-1.4292882840120842,-1.7833189321052318,-3.2555452418880915,-3.88355556128503,-4.485010450957723,-4.3439799783632385,-3.4193500756203017,-1.5065005145406523,-0.4884591454965752,-0.8449457629195717,-2.9904495117359433,-6.591974323852908,-10.976126961793732,-14.324524131898078,-15.176581882623715,-16.08398477826967,-17.34639229907761,-18.260907083780822,-18.955297042197543,-19.958252437894732,-20.44448680341485,-21.146588875057102,-21.9353312665951,-22.710008617124668,-23.006857518429204,-22.599390305506038,-20.980040865243687,-18.239728833702397,-14.47688187948351,-11.603944225808744,-9.69011910870146,-10.663780266746516,-11.820313288998552,-13.383985711068155,-14.81572124041621,-16.426811793643246,-17.15808892363557,-17.54990194054958,-17.76987484675306,-18.45379467108695,-18.571980231967615,-18.68382637156878,-18.875496200860837,-19.55902153733947,-19.68679600890888,-19.999088737547044,-20.33950042169461,-20.956279978333132,-21.036175871178056,-21.111039921668535,-21.074956437919216,-21.0220338714977,-21.007858494172876,-20.97512078822599,-20.852051671744164,-20.403955747906604,-20.146457850952938,-19.843407502428658,-19.55771603956927,-19.245572101711108,-19.07719897639489,-18.87260135090957,-18.889774150688798,-18.806466790289527,-18.942117602289272,-19.177854133634565,-19.47659314252854,-19.754489578977786,-20.091159277075125,-20.51253637658182,-20.959827382412787,-21.366772750101198,-21.90726934466902,-22.482185511006882,-22.932037378052854,-23.3281395775144,-23.783641058986834,-24.204240196720693,-24.564885057546032,-24.859856719815955,-25.125728991556624,-25.34155531754086,-25.516464782335625,-25.5223755681964,-25.534076210828378,-25.512890035801217,-25.445415713042934,-25.26537994356407,-25.094578408836522,-24.868444883297684,-24.5846253554236
5,0.0,7.9301339890572935,10.398253159065458,10.170744991976441,6.105739251423507,9.512172096219821,-1.7113351288335452,-3.2153918971431072,-2.2533435413234257,-5.564295184889637,-3.5739675085148868,4.609683729230759,4.86961125250573,3.078086265476394,3.542505719229368,-1.0915059291255942,0.28511506028247063,7.831271029009766,10.535274971977694,8.907723211998695,6.099722988906068,1.887634622726346,4.166873285038576,-2.695997839666411,-18.514679216308267,-21.239593705298294,-22.644121710517823,-13.212265736243744,-15.455439552382167,-8.403781010642733,-7.606708755534182,5.138572296857403,-0.5810395786882561,-11.36092679130102,-15.132928349749736,-4.17309087170053,-2.73059681002692,-4.1230269691712405,-11.153666776305368,-8.25510385623594,-8.372080552363904,-12.794161102817808,-13.475145188194182,-15.519998117646743,-16.59860343288029,-16.731781880322085,-16.599547740416337,-15.790846110460327,-15.427541009617563,-16.285726246338783,-18.466741173348936,-19.27166507648743,-17.24489852302849,-17.963792387373438,-16.333270863577052,-16.04820844346106,-22.05658891297241,-25.30207999930734,-22.673795592850805,-18.13465838585948,-14.577657763936633,-11.1559229882769,-10.244336923248719,-11.291631513871659,-11.79838728874006,-7.077940708749307,0.23348465247764744,2.7617063401456483,0.2533635275589156,-14.858085537553107,-23.19735852421202,-23.79379768765028,-23.979579815840594,-24.147594555719046,-24.530761542760157,-24.598063758316314,-24.57323757884082,-24.430514601683644,-24.36748077858664,-24.187374974467147,-23.896789316347597,-23.5108943003513,-22.90451291862709,-22.399035275403882,-22.069446034069863,-21.923033141595443,-21.3638209926303,-20.793961864060908,-20.08219240799237,-19.313481034783784,-18.31856682811562,-17.60601121724868,-16.883888527097977,-16.07859091776877,-15.006092847414406,-14.151120797004316,-13.29091717613283,-12.340585605808982,-11.058691350776902,-10.01140595890557,-9.01725182784703,-7.999888168302456,-6.568174643434036,-5.631959043917486,-4.67988068038336,-3.7005152357494646,-2.2126411355720634,-1.4292635252919663,-1.7833020432974693,-3.2555598536759844,-3.883584161043744,-4.48505348598449,-4.344019511058261,-3.4193682590685532,-1.5064774949317086,-0.48841176300477124,-0.8449073096623785,-2.9904584210066245,-6.592083119277353,-10.976527127474665,-14.325392306909418,-15.177617908845473,-16.08522740520485,-17.347982033446712,-18.262768554284314,-18.957195894615985,-19.960201494997047,-20.446457560585053,-21.148586598918392,-21.937351296666606,-22.712040057518216,-23.00889007165691,-22.601420843830695,-20.982032729499885,-18.241589145759274,-14.477778375745906,-11.604412217351344,-9.690403894989668,-10.664149619321181,-11.820806570454605,-13.384694000431624,-14.81668331411019,-16.42814106718944,-17.159621615460093,-17.551555769877332,-17.771601059032584,-18.45566665399332,-18.5738586150827,-18.685710776925674,-18.87739083414674,-19.560951342510307,-19.68873209793539,-20.00103969665281,-20.341466678443727,-20.958270977549738,-21.038169750653275,-21.113036425336176,-21.076951685912253,-21.024027247078315,-21.009851362094707,-20.977112473944874,-20.85403879380443,-20.405924780583156,-20.14841555871364,-19.845351140048543,-19.559645779988756,-19.247486070543694,-19.079104223595007,-18.874495830682488,-18.891669540668353,-18.808357754597306,-18.94401575962415,-19.17976461112642,-19.478518838531755,-19.756428952341505,-20.093114474123652,-20.51450999152561,-20.9618185112265,-21.368777645067095,-21.90928875170207,-22.484214816713067,-22.934069835068147,-23.330171068314105,-23.785666729964113,-24.206255852933054,-24.56688871399492,-24.861848348989092,-25.127708199355137,-25.343523981526406,-25.518430077683536,-25.52434093475918,-25.536041716991875,-25.51485528785356,-25.447380115829027,-25.267352278885447,-25.09655913519519,-24.87043613328944,-24.586628268251957
6,0.0,7.899041816694344,10.354167728730044,10.127830966186478,6.082987663807591,9.472677971600012,-1.7026791518616666,-3.200364118270126,-2.2423788799998263,-5.538798940003705,-3.55825578705701,4.591472485962042,4.850260289862137,3.066251840604445,3.528304528870331,-1.0866776541759529,0.28426974006617434,7.797605347356342,10.486343148048062,8.86796203751386,6.073864667850285,1.8798294478157371,4.14914372097573,-2.6849603210801973,-18.4174651923778,-21.132928979549625,-22.530369681297042,-13.147978189968235,-15.377548241442135,-8.365797073773113,-7.573089458315782,5.1156340576095936,-0.5796626263940106,-11.306953424095168,-15.056747316868385,-4.156196656135814,-2.7202032973466683,-4.1062810353339305,-11.10102115158093,-8.218242020020156,-8.334528599010353,-12.73164679936929,-13.40869905209206,-15.440643118693204,-16.512061374866768,-16.644198777839282,-16.512909827166254,-15.709402202242437,-15.348317387875532,-16.200723153962475,-18.366598209795008,-19.165207889307236,-17.15312830842582,-17.866761228954097,-16.247665268972657,-15.964371684350132,-21.944258687907876,-25.175766031966205,-22.558575953545706,-18.035708219911005,-14.5031361414241,-11.102660431582736,-10.197124786651017,-11.238062801550216,-11.741613058416517,-7.048279843438196,0.2271411181039188,2.7443108506900904,0.24697006937398433,-14.781560980387399,-23.080054744682773,-23.67395484859106,-23.85896230342372,-24.026295447470574,-24.40827345275977,-24.475313891180956,-24.450567150981115,-24.308356730713978,-24.24564835277623,-24.06619805931127,-23.776694639994215,-23.3922822950128,-22.78818829152297,-22.28483915363622,-21.95666400726779,-21.810857427425933,-21.253994488327553,-20.686806896664116,-19.978521700340917,-19.213725496813964,-18.22386309724413,-17.505865911170044,-16.78930933994553,-15.989955536912708,-14.924995475216138,-14.076016601504676,-13.221689531712375,-12.277691216576796,-11.003717791745101,-9.962973050647845,-8.974849119190052,-7.9634719807407714,-6.539419967767642,-5.6082882556905505,-4.661220895229363,-3.6868505291848876,-2.205642696802202,-1.42599738197249,-1.778357523954031,-3.2434753519930832,-3.8677276603503232,-4.466140962585956,-4.325828641971586,-3.405832879423675,-1.5015356930346606,-0.4882457845761591,-0.8430778677449555,-2.9783744153889535,-6.56073956817939,-10.91968421067639,-14.246904007144643,-15.093281984759729,-15.99465292537804,-17.24789134956232,-18.166299267929382,-18.85706927046104,-19.855266947500414,-20.339150519031215,-21.03799151571233,-21.82327893322952,-22.595020741808366,-22.890720455841237,-22.484840199953975,-20.872458454114213,-18.146240185470532,-14.399736178276035,-11.5454883762587,-9.643417020884979,-10.611978238717528,-11.76124856288098,-13.314778466820995,-14.736880085891487,-16.33711384887929,-17.062889856062373,-17.45163491648032,-17.669836682444238,-18.360647290385835,-18.478190993779133,-18.589432431016416,-18.780072386730193,-19.460462446986103,-19.58757236749769,-19.898260537362443,-20.236956791271734,-20.85113852045404,-20.93065120326476,-21.005158284781768,-20.969246599507706,-20.916510360525223,-20.90240279755977,-20.86982198491867,-20.747346106555913,-20.301379444803633,-20.045176867802912,-19.74367745557751,-19.459472822208102,-19.14889612603001,-18.981422434215943,-18.777927070906966,-18.79500697140446,-18.712057936986703,-18.84697572716447,-19.081448836250424,-19.378606896979633,-19.654974161032833,-19.989920373976226,-20.409189796702094,-20.85430826581366,-21.259262439080366,-21.797316966798338,-22.369765021023177,-22.817783609046145,-23.21228316803001,-23.666092451376795,-24.08518048279899,-24.444555555969007,-24.738474271868554,-25.003422236087573,-25.21831213243166,-25.390785029017653,-25.396650575184776,-25.408319764615772,-25.387190596408356,-25.31989946576142,-25.14243939858299,-24.972321520853065,-24.746967275456715,-24.4641167823071
7,0.0,7.899441117489515,10.35472382368164,10.128374427622976,6.08328080468493,9.473182620222406,-1.7026417764025112,-3.2003484737857475,-2.2423499350207767,-5.538821138202624,-3.5582461971444372,4.591691832561933,4.85049277842557,3.0664063050722024,3.5284775441017184,-1.0866319595414315,0.2843420989830629,7.798014822672691,10.486929938702492,8.868444960939817,6.07416879943772,1.8799441811661723,4.149346809963641,-2.684941867868933,-18.41872261165317,-21.13484100149405,-22.532337294818998,-13.14842427515089,-15.378276588040046,-8.36591520188675,-7.573178835537517,5.115890831664661,-0.5796100456240534,-11.30724787674446,-15.057455219878463,-4.156206154034246,-2.7201892511268375,-4.106290519880595,-11.101310064855966,-8.218364967693951,-8.334657630238276,-12.732090272161884,-13.409221000654231,-15.441452320806198,-16.513064995414755,-16.645234245128236,-16.51392610160879,-15.71027733482662,-15.34913680567177,-16.201698417507412,-18.36806412857237,-19.16691124155914,-17.154318096387914,-17.868126378618093,-16.248680556321865,-15.965338772650245,-21.946231816653754,-25.177757660558765,-22.560568033821884,-18.03717173176089,-14.503878995202136,-11.103000304043249,-10.197394017195974,-11.238419585941353,-11.742020533776252,-7.0483835917988875,0.22720867853036505,2.744465075362752,0.2470380048433887,-14.782394489444318,-23.0820612111875,-23.67596332468989,-23.860969503366235,-24.028300521172568,-24.410271014482642,-24.477309037027382,-24.45256213737535,-24.310354458781603,-24.247646809961086,-24.068199564555663,-23.778700122252662,-23.39429057626278,-22.79019509567825,-22.286839688571746,-21.958658478082675,-21.812849103345165,-21.255971009837726,-20.68876409645656,-19.980450049806457,-19.21561841324686,-18.225705770293242,-17.507511346328396,-16.790751174208268,-15.991196910119939,-14.925997863679397,-14.076856418647326,-13.222387284500003,-12.27825426719893,-11.004131666881612,-9.96328930277878,-8.975090048362537,-7.963650807273699,-6.539532290447991,-5.6083674140652935,-4.661272408788831,-3.6868779714631152,-2.205637432017636,-1.4259747254819934,-1.7783428437374884,-3.2434927514734917,-3.8677593299794357,-4.4661873674201065,-4.3258714731709915,-3.405853911511561,-1.501514767660548,-0.48820026492905405,-0.8430413428774985,-2.978385965700231,-6.560852734599649,-10.920089441651498,-14.247774746880179,-15.094319382830621,-15.99589545038174,-17.249478466146556,-18.168142480907445,-18.858948931338187,-19.85719548580168,-20.341100126662134,-21.039967223247537,-21.825276063459512,-22.597028541276508,-22.892729121790158,-22.48684719510733,-20.874428510886318,-18.148082322364655,-14.400635321513763,-11.545961423210903,-9.643707183708564,-10.612352992585695,-11.761746894911113,-13.315490727742525,-14.737844469897121,-16.338442917048482,-17.064420893734383,-17.453286259454913,-17.67155992610946,-18.362500889033477,-18.48005083176185,-18.591298138673686,-18.781948060377108,-19.46237238195246,-19.589488412496173,-19.900191030795717,-20.238902129830525,-20.853107823842528,-20.932623287070466,-21.00713290002068,-20.97122000368268,-20.918481955742187,-20.904373902781806,-20.87179194883555,-20.749311661810044,-20.30332748664858,-20.047113925897378,-19.74560085111644,-19.461382709189266,-19.15079066494805,-18.983308482753454,-18.779802633129115,-18.796883420245397,-18.71393006970391,-18.848854866699135,-19.083339972237404,-19.380512842163906,-19.65689340130755,-19.991854984656527,-20.411142269336626,-20.85627768157274,-21.261245122257538,-21.799313545936975,-22.371770908430364,-22.819792240693054,-23.21429052183085,-23.668093695259422,-24.08717154346969,-24.446534570146234,-24.740441280745905,-25.005376936610713,-25.220256691286885,-25.3927289131237,-25.398594530576133,-25.410263860493586,-25.389134436608906,-25.32184245283135,-25.144387435077736,-24.974277717654157,-24.748933909591468,-24.466095056815288
