,0,1,2,3,4
0,0.6513502256043303,0.6435199912457035,0.6502336414950454,0.6787516872179215,0.6650263574289718
1,0.6800082856076439,0.6716478124487455,0.6786365791373412,0.7086254096145355,0.6940512645312771
2,0.7097635857258304,0.7008441221975275,0.7081176252414715,0.7396434283755465,0.7241767953963516
3,0.7406506209916902,0.7311421615780094,0.7387102859671816,0.7718417420493422,0.75543711114903
4,0.7727046589389441,0.7625759028365583,0.7704488031747054,0.8052571563924347,0.7878671213140601
5,0.8061573738130667,0.7953676251759889,0.803558139800032,0.8401412919671214,0.8216983623757297
6,0.8406647434367597,0.8291876758937414,0.8377042147471773,0.8761158087583683,0.8565859322628627
