,0
0,0.5611291159624554
1,0.8230778588641283
2,1.1828288685719295
3,1.6665292110856706
4,2.3036363853629904
5,3.126207510688608
6,4.167834460318708
7,5.462242126682888
8,7.043450950714538
9,8.937004700514684
10,11.167689026405226
