1939662.5307592042
1884430.9665886634
1830777.8713524682
1778658.1271111346
1728027.905555076
1678844.6311424228
1631066.945290491
1584654.6715907878
1539568.7820182913
1495771.364106595
1453225.5890612956
1411895.6807848176
1371746.8857866167
1332745.4439534554
1294858.560155167
1258054.3766620297
1222301.9463505463
1187571.2066751015
1153832.954383596
1121058.8209558032
1089221.2487437786
1058293.4677942651
1028249.4733335952
999064.0038961507
970712.5200779933
943171.1838977882
916416.8387476669
890426.9899171653
865179.7856738545
840653.9988847581
816829.0091630904
793684.7855253044
771201.869543867
749361.3589815807
728144.8918936998
707534.6311844621
687513.249605049
668063.9151803581
649170.2770523296
630816.4517279203
612987.0097201602
595666.9625710533
578841.750245411
562497.228885014
546619.6589128033
531195.6934770955
516212.3672261036
501657.08540332224
487517.6132546031
473782.0657380165
460438.8975278393
