,1
0,0.5416847223744294
1,0.644237161366841
2,0.6429158658499954
3,0.705131169987855
4,0.6950109306621318
5,0.7085767043297985
6,0.7534576733688861
7,0.7235172431396358
8,0.7343152977767012
9,0.7053797676763955
10,0.6791610255649522
11,0.6722361873021999
12,0.6754555609998892
13,0.6790490850806544
14,0.7096658721936447
15,0.6828318935847496
16,0.6553202494606222
17,0.6433108277112057
18,0.6482025377050986
19,0.6497938679479187
20,0.6576098705162824
21,0.689238176886938
22,0.7547615713554864
23,0.8245043452707542
24,0.8488350168867534
25,0.8374959077598619
26,0.7946426137802066
27,0.777165298066258
28,0.7497203014192099
29,0.7160722633999969
30,0.6737573937796115
31,0.6937138576326131
32,0.7548143365179376
33,0.7724376430039919
34,0.7355183786099934
35,0.7178936986988865
36,0.7308663301286711
37,0.7616773093194578
38,0.7486416825858115
39,0.7758791528647245
40,0.7808974385685299
41,0.7881207169301683
42,0.7999362474402546
43,0.8077214354736564
44,0.8104329446087654
45,0.8110422098035021
46,0.808355485196661
47,0.8082005588384573
48,0.8163345265046454
49,0.8311138839091158
50,0.8387463130070216
51,0.8244750295476009
52,0.8210283747585246
53,0.8229383693636962
54,0.8306043476745112
55,0.8663239205327341
56,0.889970584429353
57,0.8652186567433029
58,0.8305505975174947
59,0.7905828765826847
60,0.7559400022335232
61,0.7476045658690968
62,0.7471721615900653
63,0.741844235612162
64,0.7231884699244803
65,0.6983880774335227
66,0.6868461884811361
67,0.7065227297971988
68,0.790384584428641
69,0.8466820007266623
70,0.8626129152104431
71,0.8661571009260787
72,0.8683912535013876
73,0.8728074104901694
74,0.8734290872329921
75,0.8733541093397303
76,0.8725644083760472
77,0.8721644860858574
78,0.8701406071601101
79,0.8674872744915809
80,0.864053704921834
81,0.8584737304974769
82,0.8549888779959219
83,0.8527855495555732
84,0.8504258605459454
85,0.8449116246071292
86,0.8414380056058485
87,0.8377839597901038
88,0.8337049636691115
89,0.82743191928485
90,0.8226098937106741
91,0.8175855491532815
92,0.8124004276090689
93,0.8046037674471322
94,0.7989337244400119
95,0.7931091902223746
96,0.78715124265125
97,0.7781220050578217
98,0.7718979782281932
99,0.7656673624138823
100,0.7594913909654433
101,0.7502195159266948
102,0.7442723304737444
103,0.7385659181856126
104,0.7331268671568778
105,0.7240445560366384
106,0.7203060616019681
107,0.7205497824802701
108,0.7239212900620524
109,0.7240460704327069
110,0.7267230888835248
111,0.7264562172852421
112,0.7227562896922622
113,0.7129412296028219
114,0.7096212708942369
115,0.7128984877884631
116,0.726277362047545
117,0.7486816358150183
118,0.7785992964371518
119,0.8005307856814747
120,0.8101821251623456
121,0.8166400394254049
122,0.8211293770947464
123,0.8231782391550597
124,0.8230398967846176
125,0.8258272465998117
126,0.8281788388509524
127,0.8326380658898758
128,0.8373114474783475
129,0.8434840659125378
130,0.8476010347956932
131,0.8462824135003175
132,0.8387020290613538
133,0.819601590528549
134,0.7787270993007409
135,0.7468129115597065
136,0.729504653472712
137,0.7379239727532874
138,0.745805930563128
139,0.7575482384350946
140,0.7713250399235116
141,0.7896334547047282
142,0.7987896947898362
143,0.8052749880550933
144,0.8098747953739251
145,0.8181244338928735
146,0.8208149305120785
147,0.8229537565727182
148,0.8244057572000268
149,0.8296018597712492
150,0.8304119403909356
151,0.8311600309219639
152,0.8318991048780952
153,0.8363581327271172
154,0.8367691106798442
155,0.8370637907077567
156,0.8371112086030575
157,0.836476393729593
158,0.8362262551537951
159,0.8356605684362187
160,0.834765970077383
161,0.8327295283240225
162,0.8314252042787346
163,0.830253807925594
164,0.8293217429376987
165,0.8277699115154136
166,0.8274083070786801
167,0.8274280540367193
168,0.8277942251499505
169,0.827603849172919
170,0.8287903481806079
171,0.8304271582101668
172,0.832441104684044
173,0.8340152183735913
174,0.8366967803393056
175,0.8395802603227468
176,0.8425165995932562
177,0.845207833800395
178,0.8494735651889583
179,0.853783420345577
180,0.8580885719421476
181,0.8614537626464888
182,0.8654690669278341
183,0.8692052511406032
184,0.8726794710105247
185,0.8752508601304245
186,0.8778561792350517
187,0.8799223471356744
188,0.8816133021917045
189,0.8825021595674444
190,0.8832323934442147
191,0.8835479197006607
192,0.8833740505785195
193,0.8823645215567928
194,0.8811493748846018
195,0.8792988232557525
196,0.8767890154259339
197,0.873147996570422
198,0.869181393167325
199,0.8643688473540525
200,0.8586676715862525
201,0.8503966963932846
202,0.8433260188929748
203,0.8377801873761833
204,0.8314131563544916
205,0.8225296864120581
206,0.814489703766259
207,0.8045983798899654
208,0.7918851995784305
209,0.7732008012572901
210,0.7540664411427321
211,0.7317992129530854
212,0.7090297896723771
213,0.6872342065837027
214,0.6763316432958064
215,0.6744485446104072
216,0.6802538395554104
217,0.6876948510650204
218,0.6988481590734401
219,0.7068693913573546
220,0.7094936351527455
221,0.7028380745248124
222,0.7000411954346027
223,0.7040116228967301
224,0.7153279627866176
225,0.7240371774813394
226,0.7333115903462467
227,0.738713473296794
228,0.739948858587579
229,0.7340623493456041
230,0.7292520424562949
231,0.7223002696938147
232,0.714103728656865
233,0.7016982744473658
234,0.6930432662046951
235,0.6856155792873271
236,0.6795942874585426
237,0.6720948818242004
238,0.6693962230676993
239,0.6683074675536539
240,0.6679579811875368
241,0.6638407933256408
242,0.6640099020963436
243,0.6649250260435895
244,0.6673303349353167
245,0.6646255486749295
246,0.6703910842070132
247,0.6782002562563523
248,0.6883504079594388
249,0.6931231479397745
250,0.7081793245089313
251,0.7260402305712369
252,0.7462836228641865
253,0.7598836053632262
254,0.7814376720073466
255,0.8006655033526741
256,0.8171855362383088
257,0.8297142808652427
258,0.8397448032394438
259,0.8481041973821899
260,0.8543600636247626
261,0.855655173304609
262,0.8539551071454426
263,0.8487526845885142
264,0.8409451807420606
