,3
0,0.46892303845669
1,0.5669191159376675
2,0.564612253303987
3,0.6409699127836621
4,0.6329919540806989
5,0.6398233590627839
6,0.6727729572552383
7,0.6506232307553306
8,0.6583135330882307
9,0.6338514939984813
10,0.6089434527933026
11,0.6001870030097327
12,0.6044043923375528
13,0.6066495163486937
14,0.6355446958712524
15,0.6110692215452583
16,0.5711709038408118
17,0.5480549179131943
18,0.5563492332023895
19,0.5591081051618917
20,0.5726779094377126
21,0.6143624578712471
22,0.6653915802330589
23,0.7465377624949165
24,0.7914714061375684
25,0.7690225641579159
26,0.7012787186522937
27,0.6828047463663307
28,0.6601292633045073
29,0.6346303905454059
30,0.5912904256220584
31,0.6154017337966627
32,0.6625287856264226
33,0.6753107976871927
34,0.6472225210556443
35,0.6345459464340732
36,0.6439477348402731
37,0.6648863519506897
38,0.6551312489317798
39,0.6767931327778263
40,0.6814615064371996
41,0.6870067773712649
42,0.7003893532431749
43,0.7105375527014228
44,0.7143529763778929
45,0.7133267575281501
46,0.7095329702628697
47,0.7093188311086349
48,0.7212601544303995
49,0.744756566160703
50,0.7603512130929123
51,0.7325283110233483
52,0.7266349639895449
53,0.7275880299091986
54,0.7415059646236556
55,0.805126807541162
56,0.8371562705297344
57,0.8014736469470564
58,0.7387074138291905
59,0.6818062211627836
60,0.6525367798104347
61,0.6430989313782353
62,0.6427894990179569
63,0.6389645225994064
64,0.6248073517728128
65,0.5957325089727011
66,0.5807680729772414
67,0.6049115901252207
68,0.6736541415250917
69,0.757864777878348
70,0.7854821130741568
71,0.7915185456405062
72,0.7952744585688939
73,0.7988604425898376
74,0.7999035879804081
75,0.7997780060370764
76,0.7984515439889174
77,0.7963419999179324
78,0.7928630050728765
79,0.7882458691466727
80,0.7821940440198172
81,0.774743399047203
82,0.7685732343486785
83,0.7646726638800584
84,0.7605061399604339
85,0.7535701608074415
86,0.7458973407169527
87,0.7375031064342161
88,0.7288543199770916
89,0.7195740601614287
90,0.711248833561304
91,0.7033433240378218
92,0.6959234957459675
93,0.6883759212094818
94,0.681849121738208
95,0.6757295387769042
96,0.6699864893628195
97,0.6641186901871681
98,0.6590388422680918
99,0.654219289855817
100,0.6496262659954671
101,0.6448113400905946
102,0.6405505826898988
103,0.6364217908237203
104,0.6323947578735324
105,0.6276277930858596
106,0.6246139289512722
107,0.6248139548988305
108,0.6275301782073879
109,0.6298953883943197
110,0.6319451643966723
111,0.6317427665522563
112,0.6288911823992441
113,0.6233637757034697
114,0.6204891624518711
115,0.6233275279995985
116,0.6339130404748787
117,0.6521880566728734
118,0.6758879981678738
119,0.699071964847266
120,0.7118401973204047
121,0.7192893690924095
122,0.7265308950674386
123,0.7300022275137728
124,0.7297644759551208
125,0.7311031995073222
126,0.7353856701277388
127,0.7439465284317927
128,0.753574371495264
129,0.7640724795242114
130,0.7710649523665154
131,0.768891438355463
132,0.7530705127066496
133,0.7128662549272379
134,0.6655105282220081
135,0.6413010187864885
136,0.6284673079409474
137,0.6305336277443495
138,0.6364350721285501
139,0.6449979217621894
140,0.6553172858110683
141,0.6664895422477056
142,0.6754897421036737
143,0.6826871792209619
144,0.6883021493148812
145,0.6943613832837706
146,0.698364320923141
147,0.7017081977393889
148,0.7040646936396668
149,0.7074256934953572
150,0.7089034865479648
151,0.71029294677939
152,0.7116895582916319
153,0.7148761819209233
154,0.7157407013730412
155,0.7163663037462883
156,0.7164674223227596
157,0.7164234241242751
158,0.715898409366326
159,0.714723370236975
160,0.7128991446987838
161,0.7102274473887997
162,0.7077552524169305
163,0.705599950808474
164,0.7039273011810278
165,0.7025010264735512
166,0.7018811636574743
167,0.7019148815286593
168,0.7025428896600604
169,0.7035665805482335
170,0.7056406782126466
171,0.7085960204508486
172,0.7123895957554472
173,0.7168032307536397
174,0.7223631286389545
175,0.7287581911444713
176,0.735765960627377
177,0.7428715183302689
178,0.750461901443388
179,0.7582728965823268
180,0.7661574609052105
181,0.7735655796511018
182,0.7808615260380679
183,0.7875764342484551
184,0.7937235480196596
185,0.798899098621696
186,0.8033257035130617
187,0.8067739098380383
188,0.8095516092411141
189,0.8114123720656352
190,0.8125837792571062
191,0.8130873854808647
192,0.8128100674099266
193,0.8116097031489374
194,0.8096490184592441
195,0.8066218649583827
196,0.8024414153188132
197,0.7968569632150414
198,0.7899746844815843
199,0.7814526108447462
200,0.7712103985555154
201,0.7586697915763013
202,0.74593828491486
203,0.732870663963181
204,0.7197201907516171
205,0.7063385876243469
206,0.6942918401291088
207,0.6817710159723168
208,0.6684777353896694
209,0.654301776309641
210,0.6399777042469038
211,0.622901927056948
212,0.6013864099716774
213,0.5769667639216406
214,0.5608755070736474
215,0.5579901520745446
216,0.566807951589034
217,0.5805950088243524
218,0.5950432231819673
219,0.604138600107339
220,0.6068939698925262
221,0.602877080153355
222,0.5997338085082643
223,0.6041574547036074
224,0.6154488228007112
225,0.6254773138933091
226,0.6326846988488376
227,0.6366762859314713
228,0.6375751734715924
229,0.6354997834506594
230,0.631918449911594
231,0.6265104323965928
232,0.6196274220277401
233,0.6106368353329595
234,0.6011650221393366
235,0.5919038313222862
236,0.5835745958734131
237,0.5760240530891998
238,0.5717531520610936
239,0.5699998842068997
240,0.5694338105413942
241,0.5683937665170601
242,0.5686750770790601
243,0.570191672128724
244,0.5741252517778958
245,0.5797222059489706
246,0.5887048169198458
247,0.599628831405027
248,0.61169517785206
249,0.623644499913296
250,0.6361750783890002
251,0.6491518258620352
252,0.6636946487708856
253,0.6810010465396207
254,0.7017861259928596
255,0.7248625788464913
256,0.7488256257433679
257,0.770993298534875
258,0.7891922488907854
259,0.8027768962031898
260,0.8109446483053703
261,0.81356019787881
262,0.8114060114492851
263,0.8046872856548678
264,0.7926495607112733
265,0.7748584348327254
266,0.7525479887057667
267,0.7286295441758839
268,0.7067085199405952
269,0.6890496421015474
270,0.6756732433445982
271,0.6662216850841982
272,0.6599667808348649
273,0.6559726328828777
274,0.653695912458238
275,0.6525985081407386
276,0.652106029399187
277,0.6519228520488733
278,0.6519407257762825
279,0.652362845560523
280,0.6531737155264001
