,0
0,0.6598203390922638
1,0.7427681264687095
2,0.703766264506583
3,0.6903112572709768
4,0.6529270727543469
5,0.7515026457914364
6,0.805226746032499
7,0.6905225266475582
8,0.726405395973937
9,0.7357625106088075
10,0.7746927901857962
11,0.7859198726824429
12,0.8022559027888085
13,0.8191054806899339
14,0.8058933257764617
15,0.690814955588511
16,0.6552420075038303
17,0.8163012186585262
18,0.8319911367834761
19,0.8263653425191057
20,0.8109679890448087
21,0.7922147846489723
22,0.7610404166611103
23,0.7268410523430485
24,0.6958285386709293
25,0.6713513366451622
26,0.6552536651080539
27,0.6543365170659885
28,0.6435065672066709
29,0.6885320433082472
30,0.74162191077664
31,0.7613218369305421
32,0.7865778469676107
33,0.6895249475611528
34,0.6525555816402184
35,0.6855899765134688
36,0.706441955467174
37,0.7184964968282607
38,0.725445205079478
39,0.7251349588120451
40,0.7162616564292601
41,0.708277612842323
42,0.7115233272282162
43,0.7273967959403297
44,0.7538339003814511
45,0.7826347581137719
46,0.804727759201148
47,0.8136183193135955
48,0.809669519323607
49,0.7885497941273057
50,0.7434868120718632
51,0.6910475089050296
52,0.6374415640175172
53,0.5596591894494805
54,0.58647720215
55,0.6004889272635138
56,0.6311713698488916
57,0.6383886414066978
58,0.6198540800661205
59,0.5969700918211029
60,0.6016315641535321
61,0.6280268816858948
62,0.6751220555791365
63,0.7630656189524625
64,0.8372893646082773
65,0.8577854816540665
66,0.8282352605655241
67,0.7772421701813335
68,0.7588288367599969
69,0.7609620874563502
70,0.7687941759713046
