,0
0,0.688948002926216
1,0.6885790352377208
2,0.6896402845222154
3,0.6921616299132466
4,0.6962120735464026
5,0.7018946576720714
6,0.7093321732592647
7,0.7186364646422236
8,0.7298557740356739
9,0.7429038559832233
10,0.7574937571158067
11,0.773118686503807
12,0.78911521104792
13,0.80479097147295
14,0.8195367858038041
15,0.8328415090455066
16,0.8448240473642789
17,0.8601733092384302
18,0.8748324661023801
19,0.888869160262874
20,0.9022597660201036
21,0.9145048050531975
22,0.925869166958068
23,0.9364276271359165
24,0.946084568975528
25,0.9547874002767114
26,0.962535338980553
27,0.96936593004517
28,0.9753366432022149
29,0.9805116256496468
30,0.9849550694906976
31,0.988729050269951
32,0.9918935250105076
33,0.994507009363391
34,0.9966272006420077
35,0.9983112695624436
36,0.9996157739884831
37,1.000596246036014
38,1.0013065346884837
39,1.001797987031826
40,1.002118541508745
41,1.0023117950054024
42,1.0024160954693595
43,1.0024637038018192
44,1.0024800624452652
45,1.0024831994248387
