,0
0,0.5544972582878157
1,0.6552474671557326
2,0.6595655163606428
3,0.6727363048860728
4,0.6303871516800781
5,0.6433174126479951
6,0.6492130197236112
7,0.6380591390424465
8,0.6507363250824726
9,0.660215247343563
10,0.6505405095247305
11,0.651701510424001
12,0.6505257878563194
13,0.6350968953819516
14,0.6239086438619966
15,0.6978025474819184
16,0.7379557196372645
17,0.7010486713140944
18,0.6639650773510517
19,0.6407469537052346
20,0.6699112289716699
21,0.6990986527399604
22,0.7283273102548133
23,0.7527320118613919
24,0.7711100109520577
25,0.7675497615475416
26,0.7291265864087901
27,0.6718302917511374
28,0.7045811928664119
29,0.7613988904563012
30,0.7918385929434444
31,0.7775319822273803
32,0.7478484949385756
33,0.7412154155113538
34,0.7333682499984506
35,0.7272358244251869
36,0.7241610419392954
37,0.7204990503635698
38,0.7248948919385677
39,0.7333652481194123
40,0.7437038362471183
41,0.7564926692890672
42,0.7695841147348651
43,0.778309260503413
44,0.7438992070157976
45,0.7259768021182539
46,0.7081119273477064
47,0.697019692119714
48,0.6928834315038312
49,0.6922504701121418
50,0.6873416439684041
51,0.6851107938157837
52,0.6966602878322153
53,0.7012699089998917
54,0.6829471399542233
55,0.6830934681814488
56,0.6814153705149364
57,0.6806680656222034
58,0.6919054143746911
59,0.7063315511276361
60,0.7009339359136181
61,0.690064919621269
62,0.6861303563198596
63,0.6795910417233804
64,0.6826245877172685
65,0.6893560406884017
66,0.6895241641980578
67,0.6872277101342316
68,0.6931259303328574
69,0.7070021963766735
70,0.7196474993207501
71,0.7303268730056723
72,0.735648167147081
73,0.728058330155668
74,0.7126973938777028
75,0.6968507673175008
76,0.6853477138862142
77,0.6785112349090016
78,0.6735714406126225
79,0.6690066022728641
80,0.6641522449304325
81,0.6615471051299704
82,0.657878638661219
83,0.6546328172605868
84,0.6520614615392594
85,0.6505250792175482
86,0.6500150503095449
87,0.650041380081616
88,0.650816512956601
89,0.652970650666724
90,0.6560810533623903
91,0.6590860313555083
92,0.6601752331566745
93,0.6596847785671031
94,0.6590510922272127
95,0.6586666240673974
96,0.6587230582159742
97,0.6591614200588439
98,0.6602964190013035
99,0.6621942702828723
100,0.6649034264515148
101,0.6706423191092284
102,0.6757826193685953
103,0.6819394119263185
104,0.6892639629507161
105,0.6982638833693717
106,0.7089429953923551
107,0.720857177491984
108,0.7339136322019779
109,0.7485228405112452
110,0.7644737641954661
111,0.7809747761367407
