0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1027.7521267668546,1027.7521267668546,1027.7521267668546,1027.7521267668546,1027.7521267668546,1028.060460575679,1028.060460575679,1028.060460575679,1031.5534990868352,1031.5534990868352,1031.5534990868352,1031.5534990868352,1031.5675623500188,1031.5675623500188,1031.5675623500188,1031.5675623500188,1031.5816209443653,1031.5816209443653,1031.5816209443653,1031.5816209443653,1031.5956674214283,1031.5956674214283,1031.5956674214283,1031.5956674214283,1031.6128632382574,1031.6128632382574,1031.6128632382574,1031.6128632382574,1031.6468388089527,1030.6061206381225,1030.6061206381225,1030.6185157327277,1030.6185157327277,1030.6185157327277,1030.6185157327277,1030.635902956549,1030.635902956549,1030.635902956549,1030.635902956549,1030.653556015883,1030.653556015883,1030.653556015883,1030.653556015883,1030.6712349594932,1030.6712349594932,1030.6712349594932,1030.6712349594932,1030.6887607685865,1030.6887607685865,1030.6887607685865,1030.6887607685865,1031.5243484524847,1031.5243484524847,1031.5243484524847,1031.5243484524847,1031.5178485085657,1031.5178485085657,1031.5178485085657,1031.5178485085657,1031.511425229188,1031.511425229188,1031.511425229188,1031.511425229188,1031.5145136918245,1031.5145136918245,1031.5145136918245,1031.5145136918245,1031.5169286882374,1031.5169286882374,1032.9842489170644,1032.9842489170644,1032.9842489170644,1032.9842489170644,1032.9866497366138,1032.9866497366138,1032.9866497366138,1032.9866497366138,1032.9936935922378,1032.9936935922378,1032.9936935922378,1032.9936935922378,1032.996815723392,1032.996815723392,1032.996815723392,1032.996815723392,1033.0030871832764,1033.0030871832764,1033.0030871832764,1033.0030871832764,1033.012446084615,1033.012446084615,1029.6728873476497,1029.6728873476497,1029.6571863011475,1029.6571863011475,1029.6571863011475,1029.6571863011475,1029.6807647227072,1029.6807647227072,1029.6807647227072,1029.6807647227072
969.0141545809345,969.0141545809345,969.0141545809345,969.0141545809345,969.0141545809345,969.2011954323497,969.2011954323497,969.2011954323497,972.6719464249904,972.6717743527578,972.6717743527578,972.6717743527578,972.6767135951178,972.6766275515438,972.6766275515438,972.6766275515438,972.6815625513839,972.6814927786031,972.6814927786031,972.6814927786031,972.6864209296583,972.6863515551014,972.6863515551014,972.6863515551014,972.6923811091848,972.6923121651524,972.6923121651524,972.6923121651524,972.7042139843243,971.7928928873414,971.7928928873414,971.796629303337,971.796629303337,971.796560437732,971.796560437732,971.8017977242143,971.8017977242143,971.8017287254888,971.8017287254888,971.807041342583,971.807041342583,971.8069729134879,971.8069729134879,971.8122885286282,971.8122885286282,971.8122215868073,971.8122215868073,971.8174864228853,971.8174864228853,971.8174389747601,971.8174389747601,972.3146270605515,972.3146270605515,972.3145780648534,972.3145780648534,972.3060737751589,972.3060737751589,972.3059920330478,972.3059920330478,972.2975878843802,972.2975878843802,972.2973819180879,972.2973819180879,972.2913037928462,972.2913037928462,972.2911001364148,972.2911001364148,972.2871927906842,972.2871927906842,973.7956469009939,973.7956469009939,973.7956469009939,973.7956469009939,973.7979819652136,973.7979819652136,973.7979819652136,973.7979819652136,973.8053708488756,973.8053708488756,973.8053708488756,973.8053708488756,973.8088501527351,973.8088501527351,973.8088501527351,973.8088501527351,973.8156570625259,973.8156570625259,973.8156570625259,973.8156570625259,973.8257265334522,973.8257265334522,971.1349589241282,971.1349589241282,971.1002454393938,971.1002454393938,971.1002454393938,971.1002454393938,971.1103216650569,971.1103216650569,971.1103216650569,971.1103216650569
913.058946298032,913.058946298032,913.058946298032,913.058946298032,913.058946298032,913.136337982617,913.136337982617,913.136337982617,916.5773605538975,916.5767026913586,916.5767026913586,916.5767026913586,916.573347712756,916.5730187532708,916.5730187532708,916.5730187532708,916.5696599975222,916.5693932449432,916.5693932449432,916.5693932449432,916.5660325162721,916.5657672871092,916.5657672871092,916.5657672871092,916.5616464381017,916.5613828562562,916.5613828562562,916.5613828562562,916.5532195592128,915.7616906536176,915.7616906536176,915.7575580819473,915.7575580819473,915.7572947894819,915.7572947894819,915.751490380742,915.751490380742,915.7512265808558,915.7512265808558,915.7453245514004,915.7453245514004,915.7450629309216,915.7450629309216,915.7391432807661,915.7391432807661,915.7388873480294,915.7388873480294,915.7330101135699,915.7330101135699,915.7328287105486,915.7328287105486,915.9216084641758,915.9216084641758,915.9214211875925,915.9214211875925,915.9111221922418,915.9111221922418,915.9108097485205,915.9108097485205,915.9006319119583,915.9006319119583,915.8998446413459,915.8998446413459,915.8854680924318,915.8854680924318,915.8846896494049,915.8846896494049,915.8750579603987,915.8750579603987,917.416286607638,917.416286607638,917.416286607638,917.416286607638,917.4181736170209,917.4181736170209,917.4181736170209,917.4181736170209,917.4257664564338,917.4257664564338,917.4257664564338,917.4257664564338,917.4299126988922,917.4299126988922,917.4299126988922,917.4299126988922,917.4375455376393,917.4375455376393,917.4375455376393,917.4375455376393,917.4485978049885,917.4485978049885,915.3540510487157,915.3540510487157,915.3025343016849,915.3025343016849,915.3025343016849,915.3025343016849,915.30069764037,915.30069764037,915.30069764037,915.30069764037
859.7824437241125,859.7824437241125,859.7824437241125,859.7824437241125,859.7824437241125,859.7611165891406,859.7611165891406,859.7611165891406,863.1655698668616,863.1641558160617,863.1641558160617,863.1641558160617,863.1532903781648,863.152583292989,863.152583292989,863.152583292989,863.1417145803345,863.141141208364,863.141141208364,863.141141208364,863.1302750266162,863.1297049313201,863.1297049313201,863.1297049313201,863.1163931741975,863.1158266227478,863.1158266227478,863.1158266227478,863.0894953797497,862.4086518682807,862.4086518682807,862.3973961751157,862.3973961751157,862.396830222853,862.396830222853,862.3810308548923,862.3810308548923,862.3804638154156,862.3804638154156,862.3644104498553,862.3644104498553,862.3638480985697,862.3638480985697,862.3477586301069,862.3477586301069,862.3472085080842,862.3472085080842,862.3312459927015,862.3312459927015,862.330856073359,862.330856073359,862.2395686593743,862.2395686593743,862.2391662097723,862.2391662097723,862.2272699452673,862.2272699452673,862.2265985161027,862.2265985161027,862.2148421137707,862.2148421137707,862.2131502932599,862.2131502932599,862.1912945268292,862.1912945268292,862.1896216741009,862.1896216741009,862.1748299403898,862.1748299403898,863.7410524578974,863.7410524578974,863.7410524578974,863.7410524578974,863.7421605759467,863.7421605759467,863.7421605759467,863.7421605759467,863.7498315402096,863.7498315402096,863.7498315402096,863.7498315402096,863.7549097078029,863.7549097078029,863.7549097078029,863.7549097078029,863.7636149218828,863.7636149218828,863.7636149218828,863.7636149218828,863.7758788214966,863.7758788214966,862.2277679253466,862.2277679253466,862.161504227615,862.161504227615,862.161504227615,862.161504227615,862.149227164887,862.149227164887,862.149227164887,862.149227164887
809.083418952681,809.083418952681,809.083418952681,809.083418952681,809.083418952681,808.973619652877,808.973619652877,808.973619652877,812.3352375856516,812.3328372719458,812.3328372719458,812.3328372719458,812.3152007634827,812.3140005070185,812.3140005070185,812.3140005070185,812.2963612609518,812.2953879823552,812.2953879823552,812.2953879823552,812.2777554186741,812.2767877060165,812.2767877060165,812.2767877060165,812.2551902090808,812.2542285173519,812.2542285173519,812.2542285173519,812.2115190639684,811.6327344915144,811.6327344915144,811.6150593018156,811.6150593018156,811.6140985879131,811.6140985879131,811.5892917128762,811.5892917128762,811.588329159604,811.588329159604,811.5631275406814,811.5631275406814,811.5621729519409,811.5621729519409,811.5369187581498,811.5369187581498,811.5359849347378,811.5359849347378,811.5109340590773,811.5109340590773,811.5102721818166,811.5102721818166,811.1656680701179,811.1656680701179,811.1649850876288,811.1649850876288,811.1516772392791,811.1516772392791,811.1505377805856,811.1505377805856,811.1373863223007,811.1373863223007,811.1345151819747,811.1345151819747,811.1059522317795,811.1059522317795,811.1031132782634,811.1031132782634,811.08369332622,811.08369332622,812.667683560609,812.667683560609,812.667683560609,812.667683560609,812.6677298903297,812.6677298903297,812.6677298903297,812.6677298903297,812.6753674457603,812.6753674457603,812.6753674457603,812.6753674457603,812.6816008927179,812.6816008927179,812.6816008927179,812.6816008927179,812.6915840417865,812.6915840417865,812.6915840417865,812.6915840417865,812.7052481697021,812.7052481697021,811.6564754174548,811.6564754174548,811.5773753158027,811.5773753158027,811.5773753158027,811.5773753158027,811.5560193128741,811.5560193128741,811.5560193128741,811.5560193128741
760.8634268590619,760.8634268590619,760.8634268590619,760.8634268590619,760.8634268590619,760.674747327891,760.674747327891,760.674747327891,763.9878140511372,763.9842348443204,763.9842348443204,763.9842348443204,763.9605239113243,763.9587341627657,763.9587341627657,763.9587341627657,763.9350210616408,763.9335697742495,763.9335697742495,763.9335697742495,763.9098671734248,763.9084241917825,763.9084241917825,763.9084241917825,763.8793937918779,763.8779597966687,763.8779597966687,763.8779597966687,763.8205583795168,763.3356692737609,763.3356692737609,763.3122375216664,763.3122375216664,763.3108049250892,763.3108049250892,763.2779208869995,763.2779208869995,763.2764855572741,763.2764855572741,763.2430807502844,763.2430807502844,763.2416573068557,763.2416573068557,763.2081853414587,763.2081853414587,763.2067928721352,763.2067928721352,763.1735928847203,763.1735928847203,763.1726059346926,763.1726059346926,762.5999030654962,762.5999030654962,762.5988848956615,762.5988848956615,762.5843398403937,762.5843398403937,762.5826411685016,762.5826411685016,762.5682669892267,762.5682669892267,762.5639867605419,762.5639867605419,762.529443235959,762.529443235959,762.5252109882699,762.5252109882699,762.5016633743855,762.5016633743855,764.0967261105758,764.0967261105758,764.0967261105758,764.0967261105758,764.095472308184,764.095472308184,764.095472308184,764.095472308184,764.102978308767,764.102978308767,764.102978308767,764.102978308767,764.1105517796656,764.1105517796656,764.1105517796656,764.1105517796656,764.1219805571086,764.1219805571086,764.1219805571086,764.1219805571086,764.1371962938905,764.1371962938905,763.5432552528861,763.5432552528861,763.4530904210525,763.4530904210525,763.4530904210525,763.4530904210525,763.4239115319679,763.4239115319679,763.4239115319679,763.4239115319679
715.0267578865496,715.0267578865496,715.0267578865496,715.0267578865496,715.0267578865496,714.7681635375187,714.7681635375187,714.7681635375187,718.0274893107486,718.0225732619585,718.0225732619585,718.0225732619585,717.9934434032634,717.9909851850173,717.9909851850173,717.9909851850173,717.9618537573936,717.9598604237409,717.9598604237409,717.9598604237409,717.9307429986808,717.9287610819487,717.9287610819487,717.9287610819487,717.8931002372314,717.891130675474,717.891130675474,717.891130675474,717.8206239140461,717.421912806412,717.421912806412,717.3933482526793,717.3933482526793,717.39138052907,717.39138052907,717.3512946933406,717.3512946933406,717.3493232295954,717.3493232295954,717.3086044456936,717.3086044456936,717.3066493222337,717.3066493222337,717.2658505674754,717.2658505674754,717.2639380014097,717.2639380014097,717.2234726289337,717.2234726289337,717.2221170567026,717.2221170567026,716.4450577728469,716.4450577728469,716.4436596731073,716.4436596731073,716.428040912679,716.428040912679,716.4257083805909,716.4257083805909,716.4102730684477,716.4102730684477,716.4043956497804,716.4043956497804,716.3645544465618,716.3645544465618,716.3587429128237,716.3587429128237,716.3315381003715,716.3315381003715,717.9314860704046,717.9314860704046,717.9314860704046,717.9314860704046,717.9287350939004,717.9287350939004,717.9287350939004,717.9287350939004,717.9360239056867,717.9360239056867,717.9360239056867,717.9360239056867,717.9450864360007,717.9450864360007,717.9450864360007,717.9450864360007,717.9580935661631,717.9580935661631,717.9580935661631,717.9580935661631,717.9749779766621,717.9749779766621,717.7938595022041,717.7938595022041,717.6942694277501,717.6942694277501,717.6942694277501,717.6942694277501,717.6584237374923,717.6584237374923,717.6584237374923,717.6584237374923
671.4803911257576,671.4803911257576,671.4803911257576,671.4803911257576,671.4803911257576,671.1602482932263,671.1602482932263,671.1602482932263,674.3611460040763,674.3547671962726,674.3547671962726,674.3547671962726,674.3208343245328,674.3176446774227,674.3176446774227,674.3176446774227,674.2837108629353,674.2811244358978,674.2811244358978,674.2811244358978,674.2472078276737,674.2446362269616,674.2446362269616,674.2446362269616,674.2030989274798,674.2005433744126,674.2005433744126,674.2005433744126,674.1184220395423,673.7986008632063,673.7986008632063,673.7654895799369,673.7654895799369,673.7629363027824,673.7629363027824,673.7164711398308,673.7164711398308,673.7139130284877,673.7139130284877,673.6667157414219,673.6667157414219,673.6641788519408,673.6641788519408,673.6168904396868,673.6168904396868,673.6144087898889,673.6144087898889,673.5675083412067,673.5675083412067,673.5657494326318,673.5657494326318,672.6066561883299,672.6066561883299,672.6048425671667,672.6048425671667,672.5883031519357,672.5883031519357,672.5852773800824,672.5852773800824,672.5689321949876,672.5689321949876,672.5613079544253,672.5613079544253,672.5168099284065,672.5168099284065,672.5092711575875,672.5092711575875,672.4788506679032,672.4788506679032,674.077982137603,674.077982137603,674.077982137603,674.077982137603,674.0735751276118,674.0735751276118,674.0735751276118,674.0735751276118,674.0805727865271,674.0805727865271,674.0805727865271,674.0805727865271,674.0912404833639,674.0912404833639,674.0912404833639,674.0912404833639,674.10592649791,674.10592649791,674.10592649791,674.10592649791,674.1245651088341,674.1245651088341,674.3166653316599,674.3166653316599,674.209163800852,674.209163800852,674.209163800852,674.209163800852,674.1677126871615,674.1677126871615,674.1677126871615,674.1677126871615
630.13394768865,630.13394768865,630.13394768865,630.13394768865,630.13394768865,629.7600503176661,629.7600503176661,629.7600503176661,632.8983125480413,632.8903745578954,632.8903745578954,632.8903745578954,632.8522165263688,632.8482472405328,632.8482472405328,632.8482472405328,632.810088916558,632.8068703101394,632.8068703101394,632.8068703101394,632.768732113861,632.7655319740396,632.7655319740396,632.7655319740396,632.7188256105402,632.7156454624362,632.7156454624362,632.7156454624362,632.6233081720909,632.3755020336805,632.3755020336805,632.3383938565975,632.3383938565975,632.3352164027641,632.3352164027641,632.2831435261244,632.2831435261244,632.2799600810047,632.2799600810047,632.2270680976029,632.2270680976029,632.2239110870532,632.2239110870532,632.170918373571,632.170918373571,632.1678301302136,632.1678301302136,632.1152735543997,632.1152735543997,632.1130847311338,632.1130847311338,630.9929145863399,630.9929145863399,630.9906582745098,630.9906582745098,630.973341217756,630.973341217756,630.9695768782318,630.9695768782318,630.952463161247,630.952463161247,630.9429778740026,630.9429778740026,630.8944234780407,630.8944234780407,630.8850445322911,630.8850445322911,630.8518220707574,630.8518220707574,632.4448989983791,632.4448989983791,632.4448989983791,632.4448989983791,632.4387122888286,632.4387122888286,632.4387122888286,632.4387122888286,632.4453556912529,632.4453556912529,632.4453556912529,632.4453556912529,632.4577143965603,632.4577143965603,632.4577143965603,632.4577143965603,632.4741502922202,632.4741502922202,632.4741502922202,632.4741502922202,632.4945997499159,632.4945997499159,633.022630032192,633.022630032192,632.9086114158188,632.9086114158188,632.9086114158188,632.9086114158188,632.8625266374303,632.8625266374303,632.8625266374303,632.8625266374303
590.899644378641,590.899644378641,590.899644378641,590.899644378641,590.899644378641,590.4792399732921,590.4792399732921,590.4792399732921,593.5511166230641,593.5415500920444,593.5415500920444,593.5415500920444,593.4997081874455,593.4949245877713,593.4949245877713,593.4949245877713,593.4530830621668,593.4492041665549,593.4492041665549,593.4492041665549,593.4073854233407,593.4035288036125,593.4035288036125,593.4035288036125,593.3523159947955,593.3484834954576,593.3484834954576,593.3484834954576,593.2472403284482,593.0649716501055,593.0649716501055,593.0243815986316,593.0243815986316,593.0205521774656,593.0205521774656,592.9635943366944,592.9635943366944,592.9597577260415,592.9597577260415,592.901905210811,592.901905210811,592.8981004899814,592.8981004899814,592.8401390847512,592.8401390847512,592.8364172708231,592.8364172708231,592.7789341696696,592.7789341696696,592.7762963196566,592.7762963196566,591.5146942292896,591.5146942292896,591.511975782492,591.511975782492,591.4940144653983,591.4940144653983,591.4894791186349,591.4894791186349,591.4717286920885,591.4717286920885,591.4603006099035,591.4603006099035,591.408251494341,591.408251494341,591.3969515516931,591.3969515516931,591.361314108703,591.361314108703,592.9435408695895,592.9435408695895,592.9435408695895,592.9435408695895,592.9354831257,592.9354831257,592.9354831257,592.9354831257,592.9417192512624,592.9417192512624,592.9417192512624,592.9417192512624,592.9558270897302,592.9558270897302,592.9558270897302,592.9558270897302,592.9740568698346,592.9740568698346,592.9740568698346,592.9740568698346,592.9963474805695,592.9963474805695,593.8252463258383,593.8252463258383,593.7059916688765,593.7059916688765,593.7059916688765,593.7059916688765,593.6561602829906,593.6561602829906,593.6561602829906,593.6561602829906
