,3
0,-1.542430405403314
1,-1.542430405403314
2,-1.542430405403314
3,-1.542430405403314
4,-1.542430405403314
5,-3.0847454136920307
6,-3.0847454136920307
7,-3.0847454136920307
8,-3.0847454136920307
9,-3.470396770745824
10,-3.470396770745824
11,-3.470396770745824
12,-3.470396770745824
13,-3.583138311104844
14,-3.583138311104844
15,-3.583138311104844
16,-3.583138311104844
17,-3.677442150856835
18,-3.677442150856835
19,-3.677442150856835
20,-3.677442150856835
21,-3.780260312667928
22,-3.780260312667928
23,-3.780260312667928
24,-3.780260312667928
25,-3.882064925061814
26,-3.882064925061814
27,-3.882064925061814
28,-3.882064925061814
29,-3.9744749903547927
30,-3.9744749903547927
31,-3.9744749903547927
32,-3.9744749903547927
33,-4.075222060815143
34,-4.075222060815143
35,-4.075222060815143
36,-4.075222060815143
37,-4.175136972245818
38,-4.175136972245818
39,-4.175136972245818
40,-4.175136972245818
41,-4.274763022086526
42,-4.274763022086526
43,-4.274763022086526
44,-4.274763022086526
45,-4.385586220502684
46,-4.385586220502684
47,-4.385586220502684
48,-4.385586220502684
49,-4.624008211808122
50,-4.624008211808122
51,-4.624008211808122
52,-4.624008211808122
53,-4.871446071708777
54,-4.871446071708777
55,-4.871446071708777
56,-4.871446071708777
57,-5.137965542007156
58,-5.137965542007156
59,-5.137965542007156
60,-5.137965542007156
61,-5.512636387090985
62,-5.512636387090985
63,-5.512636387090985
64,-5.512636387090985
65,-5.884612409014324
66,-5.884612409014324
67,-5.884612409014324
68,-5.884612409014324
69,-6.254769469245162
70,-6.254769469245162
71,-6.254769469245162
72,-6.254769469245162
73,-6.622254393670343
74,-6.622254393670343
75,-6.622254393670343
76,-6.622254393670343
77,-6.816027724600184
78,-6.816027724600184
79,-6.816027724600184
80,-6.816027724600184
81,-6.747340813910877
82,-6.747340813910877
83,-6.747340813910877
84,-6.747340813910877
85,-6.663973757883599
86,-6.663973757883599
87,-6.663973757883599
88,-6.663973757883599
89,-6.591596709365124
90,-6.591596709365124
91,-6.591596709365124
92,-6.591596709365124
93,-6.510636376677425
94,-6.510636376677425
95,-6.510636376677425
96,-6.510636376677425
97,-6.436589135277173
98,-6.436589135277173
99,-6.436589135277173
100,-6.436589135277173
101,-6.358951579493662
102,-6.358951579493662
103,-6.358951579493662
104,-6.358951579493662
105,-7.443304226159336
106,-7.443304226159336
107,-7.443304226159336
108,-7.443304226159336
109,-8.527015812327182
110,-8.527015812327182
111,-8.527015812327182
112,-8.527015812327182
113,-9.604381183301909
114,-9.604381183301909
115,-9.604381183301909
116,-9.604381183301909
117,-10.687844269049792
118,-10.687844269049792
119,-10.687844269049792
120,-10.687844269049792
121,-10.942259550853029
122,-10.942259550853029
123,-10.942259550853029
124,-10.942259550853029
125,-11.00399429112667
126,-11.00399429112667
127,-11.00399429112667
128,-11.00399429112667
129,-11.05574336796848
130,-11.05574336796848
131,-11.05574336796848
132,-11.05574336796848
133,-11.178098514743999
134,-11.178098514743999
135,-11.178098514743999
136,-11.178098514743999
137,-11.458123205197102
138,-11.458123205197102
139,-11.458123205197102
140,-11.458123205197102
141,-11.73355887682537
142,-11.73355887682537
143,-11.73355887682537
144,-11.73355887682537
145,-12.005303536866602
146,-12.005303536866602
147,-12.005303536866602
148,-12.005303536866602
149,-12.284197481420797
150,-12.284197481420797
151,-12.284197481420797
152,-12.284197481420797
153,-12.561520208546716
154,-12.561520208546716
155,-12.561520208546716
156,-12.561520208546716
157,-12.336448293595838
158,-12.336448293595838
159,-12.336448293595838
160,-12.336448293595838
161,-12.11691306232558
162,-12.11691306232558
163,-12.11691306232558
164,-12.11691306232558
165,-11.892413350191584
166,-11.892413350191584
167,-11.892413350191584
168,-11.892413350191584
169,-11.662969109377261
170,-11.662969109377261
171,-11.662969109377261
172,-11.662969109377261
173,-11.43786936175595
174,-11.43786936175595
175,-11.43786936175595
176,-11.43786936175595
177,-11.216983900879232
178,-11.216983900879232
179,-11.216983900879232
180,-11.216983900879232
181,-10.989997288467928
182,-10.989997288467928
183,-10.989997288467928
184,-10.989997288467928
185,-10.96748240762483
186,-10.96748240762483
187,-10.96748240762483
188,-10.96748240762483
189,-11.071502824695623
190,-11.071502824695623
191,-11.071502824695623
192,-11.071502824695623
193,-11.172105882101937
194,-11.172105882101937
195,-11.172105882101937
196,-11.172105882101937
197,-11.297083435864218
198,-11.297083435864218
199,-11.297083435864218
200,-11.297083435864218
201,-11.619461328746272
202,-11.619461328746272
203,-11.619461328746272
204,-11.619461328746272
205,-11.923187946401791
206,-11.923187946401791
207,-11.923187946401791
208,-11.923187946401791
209,-12.239830188053505
210,-12.239830188053505
211,-12.239830188053505
212,-12.239830188053505
213,-12.550570297586265
214,-12.550570297586265
215,-12.550570297586265
216,-12.550570297586265
217,-12.857069886923208
218,-12.857069886923208
219,-12.857069886923208
220,-12.857069886923208
221,-13.175951748109895
222,-13.175951748109895
223,-13.175951748109895
224,-13.175951748109895
225,-13.50021776758769
226,-13.50021776758769
227,-13.50021776758769
228,-13.50021776758769
229,-13.820728852704349
230,-13.820728852704349
231,-13.820728852704349
232,-13.820728852704349
233,-14.139337590678641
234,-14.139337590678641
235,-14.139337590678641
236,-14.139337590678641
237,-14.456925527578395
238,-14.456925527578395
239,-14.456925527578395
240,-14.456925527578395
241,-14.72238187180029
242,-14.72238187180029
243,-14.72238187180029
244,-14.72238187180029
245,-14.859419475740802
246,-14.859419475740802
247,-14.859419475740802
248,-14.859419475740802
249,-15.002019240139077
250,-15.002019240139077
251,-15.002019240139077
252,-15.002019240139077
253,-15.133394646980248
254,-15.133394646980248
255,-15.133394646980248
256,-15.133394646980248
257,-15.080944529599982
258,-15.080944529599982
259,-15.080944529599982
260,-15.080944529599982
261,-15.033989977040264
262,-15.033989977040264
263,-15.033989977040264
264,-15.033989977040264
265,-14.976635467598838
266,-14.976635467598838
267,-14.976635467598838
268,-14.976635467598838
269,-14.924853312904052
270,-14.924853312904052
271,-14.924853312904052
272,-14.924853312904052
273,-14.894943021327123
274,-14.894943021327123
275,-14.894943021327123
276,-14.894943021327123
277,-14.861906750604957
278,-14.861906750604957
279,-14.861906750604957
280,-14.861906750604957
