,0
0,0.5713799274672982
1,0.6770380217593468
2,0.6747642245016311
3,0.675235165350881
4,0.704208289511669
5,0.765331771212385
6,0.7501989274997877
7,0.7680220328567718
8,0.7511706778399042
9,0.7724755554625923
10,0.7122144840671105
11,0.7066517015119563
12,0.708797722670672
13,0.7006977061276211
14,0.7133131694829986
15,0.7340909053229459
16,0.6895233727712269
17,0.6689504468662278
18,0.6653217022894803
19,0.6732709640226104
20,0.6750426495367796
21,0.6944859273232986
22,0.7441728992979754
23,0.8305482616769403
24,0.8797806716854112
25,0.8836259072623031
26,0.8401301298245224
27,0.8072991986532548
28,0.7799023336541058
29,0.7506824527100449
30,0.704780217221526
31,0.6929952866648362
32,0.7469869390272003
33,0.8043836014493546
34,0.7669711328549033
35,0.7341427015204137
36,0.7344824520207645
37,0.7651897557014435
38,0.7793761394436735
39,0.7534070627884445
40,0.8004444607341492
41,0.7985868508016961
42,0.8124628138871919
43,0.8249878854910145
44,0.8305934765877411
45,0.8311320371025895
46,0.8279755410779629
47,0.8253552313245883
48,0.830850361868311
49,0.8457969227999396
50,0.863616788061163
51,0.8414059410933264
52,0.8418094674114821
53,0.8396529462272702
54,0.8462688731324955
55,0.8688322762183566
56,0.9177631695240446
57,0.9104709742149097
58,0.864712107848128
59,0.818249419593742
60,0.7680080182643936
61,0.743218987683846
62,0.7400492260487282
63,0.7393378898923196
64,0.7274245933269005
65,0.7018793152062415
66,0.6824468532530572
67,0.6854514515415756
68,0.7363054459541197
69,0.8429017530297344
70,0.8751382000236989
71,0.8796259479600514
72,0.8819524771993631
73,0.8836869649684174
74,0.8845789953065964
75,0.8847636287333175
76,0.8843002704741727
77,0.8831385521755554
78,0.8813351194270509
79,0.8789896684974688
80,0.8757364901656037
81,0.8717341929355886
82,0.867536605468257
83,0.864421440441183
84,0.8621998677608733
85,0.8586193086752446
86,0.8536335393477773
87,0.8477688316939572
88,0.8412741927030156
89,0.834315217947818
90,0.8270268610096834
91,0.8195408272186573
92,0.8119505837969664
93,0.8042911088839418
94,0.796566054021531
95,0.7888385431638544
96,0.7811611540195578
97,0.77359263276366
98,0.766201722743211
99,0.7590468765449796
100,0.7521844809432275
101,0.7456679622694504
102,0.7395200136516484
103,0.7337787849070468
104,0.7284625728015099
105,0.7234982193836157
106,0.7191784186870982
107,0.7176541782613932
108,0.7199935539514208
109,0.7237255293971475
110,0.7269579183744899
111,0.7280088479779958
112,0.7257815370221042
113,0.7207329352225403
114,0.7157467824409738
115,0.7159792901308861
116,0.7236139417944647
117,0.7447155979088219
118,0.7779023249299732
119,0.8084278736448445
120,0.8262922078009306
121,0.832889027476123
122,0.838778334570316
123,0.8433369660610055
124,0.8438733826388395
125,0.8434543738053742
126,0.8455872707587205
127,0.8504997601375516
128,0.8573573298282653
129,0.8638314464168921
130,0.8694171330278213
131,0.8704689737665502
132,0.8658151906259554
133,0.8433570020456478
134,0.7967364807208726
135,0.7497304209307504
136,0.725372178226755
137,0.7213800495715952
138,0.7275099155491856
139,0.7374080370086442
140,0.751692526257588
141,0.766945099605065
142,0.7801537403505792
143,0.7905001931452481
144,0.7978939717410948
145,0.8035385414769022
146,0.8080703549133147
147,0.8119155509796661
148,0.8146980045562962
149,0.8165224934300583
150,0.8179096249702816
151,0.8193042465116013
152,0.8206082802151566
153,0.8218607578602636
154,0.8228479263333118
155,0.8234149858032928
156,0.8237888580718883
157,0.8238891005864053
158,0.823788257402172
159,0.8228857370297238
160,0.8214895564268352
161,0.819382633108476
162,0.8169803527349104
163,0.8147207444012514
164,0.8128345195798047
165,0.8114561243237786
166,0.8105707884066454
167,0.8103363628701712
168,0.8107440984026062
169,0.8117742872223845
170,0.8135253416515154
171,0.8160928365310882
172,0.819433504802992
173,0.823435071457964
174,0.8280850786911966
175,0.8332759445588993
176,0.838824691917799
177,0.844455810803833
178,0.8500207783683985
179,0.8555034637867667
180,0.8608666169355498
181,0.8659763182317869
182,0.8707047819586106
183,0.8749926240141706
184,0.8787961013194189
185,0.8821429169975192
186,0.8848491083815051
187,0.8875356952472653
188,0.8900472247809963
189,0.8920543767735962
190,0.8933283406363722
191,0.8939742659652836
192,0.8940189228693773
193,0.8933922043436231
194,0.8920550297396995
195,0.8898649647606127
196,0.8867719150546549
197,0.883772263061711
198,0.8802140521665189
199,0.8755684877529089
200,0.8697130638468996
201,0.8625817785156733
202,0.8542189927414177
203,0.8447659972507645
204,0.8343955721558303
205,0.8231513912197328
206,0.8113066794671768
207,0.797911335405321
208,0.7817334079207618
209,0.7629755414481156
210,0.7428490498270295
211,0.7220894689161185
212,0.7021152077696449
213,0.6848713632089592
214,0.67222182280099
215,0.6669476363564285
216,0.6700224115736516
217,0.6781379719817467
218,0.6878897580548672
219,0.6961252315100017
220,0.7002360645885923
221,0.6993788197472847
222,0.6958651789605563
223,0.6962537929337236
224,0.7038108706734695
225,0.7152931402154482
226,0.7250345067310004
227,0.7317003188757769
228,0.7344588541857799
229,0.7335452694884453
230,0.7298470813347918
231,0.7240186012328436
232,0.7168624208240711
233,0.709087788890207
234,0.7011612157598411
235,0.6940741613382093
236,0.6881084915844586
237,0.6834148142181565
238,0.6800612543726862
239,0.6785232886712297
240,0.6779502831112286
241,0.6778520586905381
242,0.6778359434716279
243,0.6784117501589265
244,0.6800198752697613
245,0.6834455133663815
246,0.6886031975855659
247,0.6954129850266578
248,0.7043065513349306
249,0.7157101916712278
250,0.7297995920201653
251,0.7471435716099808
252,0.7673574119206732
253,0.7898329314550353
254,0.8128823012008733
255,0.8340126167915024
256,0.8522851565884898
257,0.8675110471628413
258,0.8790401636584881
259,0.8880106026237696
260,0.8962523576015975
261,0.9001390124246247
262,0.8998465467950874
263,0.8959362868284381
264,0.8881584534806952
265,0.8792040668311665
266,0.8670185742817358
267,0.8515034771577158
268,0.8335189024456334
269,0.8151977861587413
270,0.7982934803052659
271,0.7840713391759864
272,0.7737506266243108
273,0.7668220953980233
274,0.7627033352039144
275,0.7604608691557813
276,0.7594914397061702
277,0.7591010626259936
278,0.7590780246504901
279,0.7593902010077636
280,0.7604108340913371
